Question	Answer	Source	Metadata
弘	宋弘ですね	Editional	
漢	宋弘ですね	Editional	
帝	宋弘ですね	Editional	
治世	宋弘ですね	Editional	
世界	朱世赫ですね	Editional	
韓国	朱世赫ですね	Editional	
選手権	朱世赫ですね	Editional	
大会	朱世赫ですね	Editional	
チーム	朱世赫ですね	Editional	
南	THE BEST / 南沙織 -1982年版-ですね	Editional	
沙織	THE BEST / 南沙織 -1982年版-ですね	Editional	
ザ・ベスト	THE BEST / 南沙織 -1982年版-ですね	Editional	
みなみ	THE BEST / 南沙織 -1982年版-ですね	Editional	
さおり	THE BEST / 南沙織 -1982年版-ですね	Editional	
大会	荘智淵ですね	Editional	
選手権	荘智淵ですね	Editional	
世界	荘智淵ですね	Editional	
荘	荘智淵ですね	Editional	
智	荘智淵ですね	Editional	
南	THE BEST / again 南沙織ですね	Editional	
沙織	THE BEST / again 南沙織ですね	Editional	
ザ・ベスト	THE BEST / again 南沙織ですね	Editional	
みなみ	THE BEST / again 南沙織ですね	Editional	
さおり	THE BEST / again 南沙織ですね	Editional	
南	THE BEST / 南沙織 -1980年版-ですね	Editional	
沙織	THE BEST / 南沙織 -1980年版-ですね	Editional	
ザ・ベスト	THE BEST / 南沙織 -1980年版-ですね	Editional	
みなみ	THE BEST / 南沙織 -1980年版-ですね	Editional	
さおり	THE BEST / 南沙織 -1980年版-ですね	Editional	
本多	本多釣月ですね	Editional	
慶永	本多釣月ですね	Editional	
福井	本多釣月ですね	Editional	
家老	本多釣月ですね	Editional	
方	本多釣月ですね	Editional	
南	THE BEST / 南沙織 -1979年11月版-ですね	Editional	
沙織	THE BEST / 南沙織 -1979年11月版-ですね	Editional	
月	THE BEST / 南沙織 -1979年11月版-ですね	Editional	
ザ・ベスト	THE BEST / 南沙織 -1979年11月版-ですね	Editional	
みなみ	THE BEST / 南沙織 -1979年11月版-ですね	Editional	
月	美久月千晴ですね	Editional	
ベーシスト	美久月千晴ですね	Editional	
ミュージシャン	美久月千晴ですね	Editional	
美久	美久月千晴ですね	Editional	
晴	美久月千晴ですね	Editional	
南	THE BEST / 南沙織 -1979年6月版-ですね	Editional	
沙織	THE BEST / 南沙織 -1979年6月版-ですね	Editional	
月	THE BEST / 南沙織 -1979年6月版-ですね	Editional	
