Question	Answer	Source	Metadata
津和野	福羽美静ですね	Editional	
小坪	小坪トンネルですね	Editional	
トンネル	小坪トンネルですね	Editional	
神奈川	小坪トンネルですね	Editional	
鎌倉	小坪トンネルですね	Editional	
逗子	小坪トンネルですね	Editional	
バルセロナ	リカルド・ボフィルですね	Editional	
カタルーニャ	リカルド・ボフィルですね	Editional	
大学	リカルド・ボフィルですね	Editional	
学者	リカルド・ボフィルですね	Editional	
月	リカルド・ボフィルですね	Editional	
アンプ	金田明彦ですね	Editional	
オーディオ	金田明彦ですね	Editional	
金田	金田明彦ですね	Editional	
電源	金田明彦ですね	Editional	
秋田大学	金田明彦ですね	Editional	
福島	佐藤嘉重ですね	Editional	
佐藤	佐藤嘉重ですね	Editional	
本宮	佐藤嘉重ですね	Editional	
嘉重	佐藤嘉重ですね	Editional	
町長	佐藤嘉重ですね	Editional	
天水	天水囲ですね	Editional	
香港	天水囲ですね	Editional	
住宅	天水囲ですね	Editional	
湿地	天水囲ですね	Editional	
朗	天水囲ですね	Editional	
父	アルバート・デメイオですね	Editional	
父親	アルバート・デメイオですね	Editional	
マフィア	アルバート・デメイオですね	Editional	
アルバート	アルバート・デメイオですね	Editional	
自分	アルバート・デメイオですね	Editional	
チアリーダー	安田愛ですね	Editional	
安田	安田愛ですね	Editional	
愛	安田愛ですね	Editional	
サンフランシスコ	安田愛ですね	Editional	
日産プリンス	安田愛ですね	Editional	
高校	月山栄珠ですね	Editional	
月山	月山栄珠ですね	Editional	
月	月山栄珠ですね	Editional	
選手	月山栄珠ですね	Editional	
捕手	月山栄珠ですね	Editional	
清	池田綱清ですね	Editional	
藩主	池田綱清ですね	Editional	
池田	池田綱清ですね	Editional	
綱	池田綱清ですね	Editional	
月	池田綱清ですね	Editional	
江沢	江沢昌子ですね	Editional	
昌子	江沢昌子ですね	Editional	
まさこ	江沢昌子ですね	Editional	
月	江沢昌子ですね	Editional	
女性	江沢昌子ですね	Editional	
王座	アンヘル・エスパダですね	Editional	
月	アンヘル・エスパダですね	Editional	
世界	アンヘル・エスパダですね	Editional	
ホセ	アンヘル・エスパダですね	Editional	
負け	アンヘル・エスパダですね	Editional	
ケーブル	ケーブルビジョン葛西ですね	Editional	
ビジョン	ケーブルビジョン葛西ですね	Editional	
株式会社	ケーブルビジョン葛西ですね	Editional	
月	ケーブルビジョン葛西ですね	Editional	
江戸川	ケーブルビジョン葛西ですね	Editional	
藩主	池田吉泰ですね	Editional	
吉	池田吉泰ですね	Editional	
泰	池田吉泰ですね	Editional	
清	池田吉泰ですね	Editional	
池田	池田吉泰ですね	Editional	
池田	池田宗泰ですね	Editional	
泰	池田宗泰ですね	Editional	
藩主	池田宗泰ですね	Editional	
月	池田宗泰ですね	Editional	
鳥取	池田宗泰ですね	Editional	
小見川	小見川大橋ですね	Editional	
大橋	小見川大橋ですね	Editional	
千葉	小見川大橋ですね	Editional	
利根川	小見川大橋ですね	Editional	
昭和	小見川大橋ですね	Editional	
池田	池田重寛ですね	Editional	
藩主	池田重寛ですね	Editional	
姫	池田重寛ですね	Editional	
仲	池田重寛ですね	Editional	
寛	池田重寛ですね	Editional	
日本	ダイナマイト松尾ですね	Editional	
松尾	ダイナマイト松尾ですね	Editional	
月	ダイナマイト松尾ですね	Editional	
ダイナマイト	ダイナマイト松尾ですね	Editional	
長崎	ダイナマイト松尾ですね	Editional	
南海	中山孝一ですね	Editional	
速球	中山孝一ですね	Editional	
千葉	中山孝一ですね	Editional	
野球	中山孝一ですね	Editional	
学校	中山孝一ですね	Editional	
姫	池田治道ですね	Editional	
斉	池田治道ですね	Editional	
池田	池田治道ですね	Editional	
藩主	池田治道ですね	Editional	
正室	池田治道ですね	Editional	
斉	池田斉邦ですね	Editional	
邦	池田斉邦ですね	Editional	
池田	池田斉邦ですね	Editional	
月	池田斉邦ですね	Editional	
藩主	池田斉邦ですね	Editional	
広島	奈良友夫ですね	Editional	
鶴岡	奈良友夫ですね	Editional	
大会	奈良友夫ですね	Editional	
奈良	奈良友夫ですね	Editional	
友夫	奈良友夫ですね	Editional	
斉	池田斉稷ですね	Editional	
池田	池田斉稷ですね	Editional	
稷	池田斉稷ですね	Editional	
月	池田斉稷ですね	Editional	
鳥取	池田斉稷ですね	Editional	
由利	TDK由利本荘ですね	Editional	
本荘	TDK由利本荘ですね	Editional	
秋田	TDK由利本荘ですね	Editional	
本社	TDK由利本荘ですね	Editional	
株式会社	TDK由利本荘ですね	Editional	
こずえ	中村こずえですね	Editional	
アナウンサー	中村こずえですね	Editional	
東京	中村こずえですね	Editional	
中村	中村こずえですね	Editional	
出身	中村こずえですね	Editional	
オールナイト	平松愛理のオールナイトニッポンですね	Editional	
ニッポン	平松愛理のオールナイトニッポンですね	Editional	
平松	平松愛理のオールナイトニッポンですね	Editional	
愛理	平松愛理のオールナイトニッポンですね	Editional	
番組	平松愛理のオールナイトニッポンですね	Editional	
江刺	江刺勝雄ですね	Editional	
月	江刺勝雄ですね	Editional	
王座	江刺勝雄ですね	Editional	
日本	江刺勝雄ですね	Editional	
ミドル	江刺勝雄ですね	Editional	
陳	陳摶ですね	Editional	
宋	陳摶ですね	Editional	
夷	陳摶ですね	Editional	
易	陳摶ですね	Editional	
宗	陳摶ですね	Editional	
こずえ	ほのぼのワイド 中村こずえのsmile for Youですね	Editional	
番組	ほのぼのワイド 中村こずえのsmile for Youですね	Editional	
アナウンサー	ほのぼのワイド 中村こずえのsmile for Youですね	Editional	
ワイド	ほのぼのワイド 中村こずえのsmile for Youですね	Editional	
