Question	Answer	Source	Metadata
全線	福岡県道474号飯塚直方自転車道線ですね	Editional	
栗	栗かの子ですね	Editional	
かの子	栗かの子ですね	Editional	
くり	栗かの子ですね	Editional	
こ	栗かの子ですね	Editional	
リア	ダン・ラウリアですね	Editional	
ラウ	ダン・ラウリアですね	Editional	
ドラマ	ダン・ラウリアですね	Editional	
ダン	ダン・ラウリアですね	Editional	
ニューヨーク	ダン・ラウリアですね	Editional	
猫	黒崎猫ですね	Editional	
黒崎	黒崎猫ですね	Editional	
ねこ	黒崎猫ですね	Editional	
日本	黒崎猫ですね	Editional	
女性	黒崎猫ですね	Editional	
系統	神戸市バス魚崎営業所ですね	Editional	
神戸	神戸市バス魚崎営業所ですね	Editional	
路線	神戸市バス魚崎営業所ですね	Editional	
バス	神戸市バス魚崎営業所ですね	Editional	
魚崎	神戸市バス魚崎営業所ですね	Editional	
バス	神戸市バス落合営業所ですね	Editional	
須磨	神戸市バス落合営業所ですね	Editional	
路線	神戸市バス落合営業所ですね	Editional	
神戸	神戸市バス落合営業所ですね	Editional	
駅前	神戸市バス落合営業所ですね	Editional	
俳優	ポール・ダノですね	Editional	
作品	ポール・ダノですね	Editional	
ポール	ポール・ダノですね	Editional	
ルイス	ポール・ダノですね	Editional	
月	ポール・ダノですね	Editional	
映画	フレッド・サベージですね	Editional	
ドラマ	フレッド・サベージですね	Editional	
イリノイ	フレッド・サベージですね	Editional	
俳優	フレッド・サベージですね	Editional	
日本	フレッド・サベージですね	Editional	
数学	中村幸四郎ですね	Editional	
基礎	中村幸四郎ですね	Editional	
教授	中村幸四郎ですね	Editional	
幾何	中村幸四郎ですね	Editional	
チャート	中村幸四郎ですね	Editional	
相川	Crimson (相川七瀬のアルバム)ですね	Editional	
七瀬	Crimson (相川七瀬のアルバム)ですね	Editional	
アルバム	Crimson (相川七瀬のアルバム)ですね	Editional	
月	Crimson (相川七瀬のアルバム)ですね	Editional	
日本	Crimson (相川七瀬のアルバム)ですね	Editional	
南	南蟹谷村ですね	Editional	
蟹	南蟹谷村ですね	Editional	
谷村	南蟹谷村ですね	Editional	
みなみ	南蟹谷村ですね	Editional	
むら	南蟹谷村ですね	Editional	
カレン	カレン州ですね	Editional	
ビルマ	カレン州ですね	Editional	
王朝	カレン州ですね	Editional	
州	カレン州ですね	Editional	
世紀	カレン州ですね	Editional	
山田	山田果琳ですね	Editional	
果	山田果琳ですね	Editional	
やまだ	山田果琳ですね	Editional	
月	山田果琳ですね	Editional	
日本	山田果琳ですね	Editional	
映画	麻生えりかですね	Editional	
えりか	麻生えりかですね	Editional	
ドラマ	麻生えりかですね	Editional	
麻生	麻生えりかですね	Editional	
女優	麻生えりかですね	Editional	
月	矢野謙次ですね	Editional	
代打	矢野謙次ですね	Editional	
安打	矢野謙次ですね	Editional	
本塁打	矢野謙次ですね	Editional	
打率	矢野謙次ですね	Editional	
病院	宇都宮病院事件ですね	Editional	
宇都宮	宇都宮病院事件ですね	Editional	
精神	宇都宮病院事件ですね	Editional	
患者	宇都宮病院事件ですね	Editional	
事件	宇都宮病院事件ですね	Editional	
シリーズ	井口卓人ですね	Editional	
カート	井口卓人ですね	Editional	
クラス	井口卓人ですね	Editional	
選手権	井口卓人ですね	Editional	
フォーミュラ	井口卓人ですね	Editional	
月	真・三國無双BBですね	Editional	
真	真・三國無双BBですね	Editional	
三國	真・三國無双BBですね	Editional	
無双	真・三國無双BBですね	Editional	
ゲーム	真・三國無双BBですね	Editional	
チン	チン州ですね	Editional	
ミャンマー	チン州ですね	Editional	
州都	チン州ですね	Editional	
地方	チン州ですね	Editional	
しゅう	チン州ですね	Editional	
三木	三木プロダクションですね	Editional	
プロダクション	三木プロダクションですね	Editional	
事務所	三木プロダクションですね	Editional	
マネージメント	三木プロダクションですね	Editional	
みき	三木プロダクションですね	Editional	
オークワ	勝浦オークワですね	Editional	
勝浦	勝浦オークワですね	Editional	
事業	勝浦オークワですね	Editional	
ポイント	勝浦オークワですね	Editional	
南紀	勝浦オークワですね	Editional	
根本	根本翔ですね	Editional	
翔	根本翔ですね	Editional	
月	根本翔ですね	Editional	
宮城	根本翔ですね	Editional	
仙台	根本翔ですね	Editional	
コース	日出中学校・高等学校ですね	Editional	
学校	日出中学校・高等学校ですね	Editional	
日出	日出中学校・高等学校ですね	Editional	
目黒	日出中学校・高等学校ですね	Editional	
中学校	日出中学校・高等学校ですね	Editional	
格	柳田格之進ですね	Editional	
徳兵衛	柳田格之進ですね	Editional	
源	柳田格之進ですね	Editional	
兵衛	柳田格之進ですね	Editional	
柳田	柳田格之進ですね	Editional	
渡辺	渡辺栄一ですね	Editional	
月	渡辺栄一ですね	Editional	
議員	渡辺栄一ですね	Editional	
岐阜	渡辺栄一ですね	Editional	
美濃加茂	渡辺栄一ですね	Editional	
議員	渡辺省一ですね	Editional	
月	渡辺省一ですね	Editional	
衆議院	渡辺省一ですね	Editional	
北海道	渡辺省一ですね	Editional	
渡辺	渡辺省一ですね	Editional	
市川	市川海老蔵 (8代目)ですね	Editional	
明治	市川海老蔵 (8代目)ですね	Editional	
海老蔵	市川海老蔵 (8代目)ですね	Editional	
弘	市川海老蔵 (8代目)ですね	Editional	
月	市川海老蔵 (8代目)ですね	Editional	
アルバム	ID (相川七瀬のアルバム)ですね	Editional	
相川	ID (相川七瀬のアルバム)ですね	Editional	
七瀬	ID (相川七瀬のアルバム)ですね	Editional	
ベスト	ID (相川七瀬のアルバム)ですね	Editional	
月	ID (相川七瀬のアルバム)ですね	Editional	
月	アルベルト・パロスキですね	Editional	
シーズン	アルベルト・パロスキですね	Editional	
ゴール	アルベルト・パロスキですね	Editional	
イタリア	アルベルト・パロスキですね	Editional	
チーム	アルベルト・パロスキですね	Editional	
高嶋	高嶋圭子ですね	Editional	
圭子	高嶋圭子ですね	Editional	
たかし	高嶋圭子ですね	Editional	
日本	高嶋圭子ですね	Editional	
他	高嶋圭子ですね	Editional	
賀	賀知章ですね	Editional	
知章	賀知章ですね	Editional	
詩人	賀知章ですね	Editional	
中国	賀知章ですね	Editional	
字	賀知章ですね	Editional	
学者	川崎真治ですね	Editional	
川崎	川崎真治ですね	Editional	
真治	川崎真治ですね	Editional	
言語	川崎真治ですね	Editional	
考古	川崎真治ですね	Editional	
河原崎	河原崎権之助ですね	Editional	
権	河原崎権之助ですね	Editional	
名跡	河原崎権之助ですね	Editional	
助	河原崎権之助ですね	Editional	
かわら	河原崎権之助ですね	Editional	
チーム	近野莉菜ですね	Editional	
近野	近野莉菜ですね	Editional	
莉菜	近野莉菜ですね	Editional	
アンダー	近野莉菜ですね	Editional	
ちかの	近野莉菜ですね	Editional	
ステージ	キム・キルシェンですね	Editional	
国内	キム・キルシェンですね	Editional	
選手権	キム・キルシェンですね	Editional	
個人	キム・キルシェンですね	Editional	
レース	キム・キルシェンですね	Editional	
河原崎	河原崎権三郎ですね	Editional	
権	河原崎権三郎ですね	Editional	
三郎	河原崎権三郎ですね	Editional	
かわら	河原崎権三郎ですね	Editional	
さき	河原崎権三郎ですね	Editional	
まなみ	百瀬まなみですね	Editional	
歌手	百瀬まなみですね	Editional	
百瀬	百瀬まなみですね	Editional	
月	百瀬まなみですね	Editional	
女優	百瀬まなみですね	Editional	
菊地	菊地裕介ですね	Editional	
裕介	菊地裕介ですね	Editional	
音楽	菊地裕介ですね	Editional	
月	菊地裕介ですね	Editional	
日本	菊地裕介ですね	Editional	
音楽	鷹羽弘晃ですね	Editional	
日本	鷹羽弘晃ですね	Editional	
ピアノ	鷹羽弘晃ですね	Editional	
コンクール	鷹羽弘晃ですね	Editional	
学校	鷹羽弘晃ですね	Editional	
大村	大村亨ですね	Editional	
亨	大村亨ですね	Editional	
埼玉	大村亨ですね	Editional	
むら	大村亨ですね	Editional	
日本	大村亨ですね	Editional	
教授	石丸晶子ですね	Editional	
文学	石丸晶子ですね	Editional	
石丸	石丸晶子ですね	Editional	
晶子	石丸晶子ですね	Editional	
国文学	石丸晶子ですね	Editional	
勇	穴井勇輝ですね	Editional	
穴井	穴井勇輝ですね	Editional	
輝	穴井勇輝ですね	Editional	
ゆ	穴井勇輝ですね	Editional	
月	穴井勇輝ですね	Editional	
志田	志田氏ですね	Editional	
上杉	志田氏ですね	Editional	
義	志田氏ですね	Editional	
重房	志田氏ですね	Editional	
志	志田氏ですね	Editional	
軌道	庁南茂原間人車軌道ですね	Editional	
茂原	庁南茂原間人車軌道ですね	Editional	
組合	庁南茂原間人車軌道ですね	Editional	
千葉	庁南茂原間人車軌道ですね	Editional	
大正	庁南茂原間人車軌道ですね	Editional	
ちあき	佐藤ちあきですね	Editional	
佐藤	佐藤ちあきですね	Editional	
さとう	佐藤ちあきですね	Editional	
月	佐藤ちあきですね	Editional	
日本	佐藤ちあきですね	Editional	
郵便	野辺地郵便局ですね	Editional	
野辺地	野辺地郵便局ですね	Editional	
民営	野辺地郵便局ですね	Editional	
青森	野辺地郵便局ですね	Editional	
上北	野辺地郵便局ですね	Editional	
月	山本真弘ですね	Editional	
王者	山本真弘ですね	Editional	
フェザー	山本真弘ですね	Editional	
山本	山本真弘ですね	Editional	
王座	山本真弘ですね	Editional	
月	宮崎岳志ですね	Editional	
衆議院	宮崎岳志ですね	Editional	
議員	宮崎岳志ですね	Editional	
党	宮崎岳志ですね	Editional	
前橋	宮崎岳志ですね	Editional	
北条	松田康郷ですね	Editional	
康	松田康郷ですね	Editional	
松田	松田康郷ですね	Editional	
郷	松田康郷ですね	Editional	
謙信	松田康郷ですね	Editional	
イズミ	夏埜イズミですね	Editional	
夏	夏埜イズミですね	Editional	
なつの	夏埜イズミですね	Editional	
月	夏埜イズミですね	Editional	
日本	夏埜イズミですね	Editional	
崎谷	崎谷真琴ですね	Editional	
真琴	崎谷真琴ですね	Editional	
ロマン	崎谷真琴ですね	Editional	
大賞	崎谷真琴ですね	Editional	
さき	崎谷真琴ですね	Editional	
テレビ	橋本テレビ中継局ですね	Editional	
橋本	橋本テレビ中継局ですね	Editional	
はしもと	橋本テレビ中継局ですね	Editional	
和歌山	橋本テレビ中継局ですね	Editional	
地上	橋本テレビ中継局ですね	Editional	
月	真正ボクシングジムですね	Editional	
ジム	真正ボクシングジムですね	Editional	
長谷川	真正ボクシングジムですね	Editional	
世界	真正ボクシングジムですね	Editional	
ボクシング	真正ボクシングジムですね	Editional	
京	山下智子ですね	Editional	
源氏物語	山下智子ですね	Editional	
語り	山下智子ですね	Editional	
山下	山下智子ですね	Editional	
ことば	山下智子ですね	Editional	
優	ひずき優ですね	Editional	
ゆう	ひずき優ですね	Editional	
月	ひずき優ですね	Editional	
日本	ひずき優ですね	Editional	
少女	ひずき優ですね	Editional	
ジム	大橋ボクシングジムですね	Editional	
大橋	大橋ボクシングジムですね	Editional	
ボクシング	大橋ボクシングジムですね	Editional	
月	大橋ボクシングジムですね	Editional	
横浜	大橋ボクシングジムですね	Editional	
松本	松本礼二ですね	Editional	
礼二	松本礼二ですね	Editional	
まつ	松本礼二ですね	Editional	
れい	松本礼二ですね	Editional	
日本	松本礼二ですね	Editional	
小泉	小泉麻耶ですね	Editional	
月	小泉麻耶ですね	Editional	
学校	小泉麻耶ですね	Editional	
芸能	小泉麻耶ですね	Editional	
東京	小泉麻耶ですね	Editional	
月	浅香唯ファースト・コンサート Over The Rainbowですね	Editional	
浅香	浅香唯ファースト・コンサート Over The Rainbowですね	Editional	
唯	浅香唯ファースト・コンサート Over The Rainbowですね	Editional	
コンサート	浅香唯ファースト・コンサート Over The Rainbowですね	Editional	
会館	浅香唯ファースト・コンサート Over The Rainbowですね	Editional	
王	王況ですね	Editional	
漫画	阪本牙城ですね	Editional	
月	阪本牙城ですね	Editional	
日本	阪本牙城ですね	Editional	
水墨	阪本牙城ですね	Editional	
東京	阪本牙城ですね	Editional	
論文	ロバート・コリーですね	Editional	
月	ロバート・コリーですね	Editional	
ロバート	ロバート・コリーですね	Editional	
コリー	ロバート・コリーですね	Editional	
ポーリング	ロバート・コリーですね	Editional	
王	王況 (将軍)ですね	Editional	
将軍	王況 (将軍)ですね	Editional	
虎	王況 (将軍)ですね	Editional	
前漢	王況 (将軍)ですね	Editional	
武将	王況 (将軍)ですね	Editional	
ジム	宮田ジム・スポーツクラブですね	Editional	
宮田	宮田ジム・スポーツクラブですね	Editional	
ボクシング	宮田ジム・スポーツクラブですね	Editional	
スポーツ	宮田ジム・スポーツクラブですね	Editional	
クラブ	宮田ジム・スポーツクラブですね	Editional	
ナギ	タマ (ハヤテのごとく!)ですね	Editional	
トラ	タマ (ハヤテのごとく!)ですね	Editional	
アニメ	タマ (ハヤテのごとく!)ですね	Editional	
歩	タマ (ハヤテのごとく!)ですね	Editional	
クラウス	タマ (ハヤテのごとく!)ですね	Editional	
タンパク質	ハンス・ノイラートですね	Editional	
