Question	Answer	Source	Metadata
宇都宮大学	友松篤信ですね	Editional	
専門	友松篤信ですね	Editional	
教授	友松篤信ですね	Editional	
名古屋大学	友松篤信ですね	Editional	
月	藤島桓夫ですね	Editional	
港	藤島桓夫ですね	Editional	
藤島	藤島桓夫ですね	Editional	
大阪	藤島桓夫ですね	Editional	
レコード	藤島桓夫ですね	Editional	
左衛門	左衛門三郎ですね	Editional	
名字	左衛門三郎ですね	Editional	
三郎	左衛門三郎ですね	Editional	
一つ	左衛門三郎ですね	Editional	
官職	左衛門三郎ですね	Editional	
韓国	チー・ユンですね	Editional	
音楽	チー・ユンですね	Editional	
アルバム	チー・ユンですね	Editional	
ソウル	チー・ユンですね	Editional	
出身	チー・ユンですね	Editional	
月	スコット・エリクソンですね	Editional	
リーグ	スコット・エリクソンですね	Editional	
チーム	スコット・エリクソンですね	Editional	
ドラフト	スコット・エリクソンですね	Editional	
シリーズ	スコット・エリクソンですね	Editional	
女子	中岡麻衣子ですね	Editional	
リーグ	中岡麻衣子ですね	Editional	
サッカー	中岡麻衣子ですね	Editional	
月	中岡麻衣子ですね	Editional	
なでしこ	中岡麻衣子ですね	Editional	
家具	竹田家具ですね	Editional	
竹田	竹田家具ですね	Editional	
たけ	竹田家具ですね	Editional	
兵庫	竹田家具ですね	Editional	
朝来	竹田家具ですね	Editional	
月刊	木村太彦ですね	Editional	
月	木村太彦ですね	Editional	
木村	木村太彦ですね	Editional	
太	木村太彦ですね	Editional	
瀬戸	木村太彦ですね	Editional	
又五郎	南条又五郎ですね	Editional	
伯耆	南条又五郎ですね	Editional	
南条	南条又五郎ですね	Editional	
月	南条又五郎ですね	Editional	
神田	南条又五郎ですね	Editional	
フランス	堀茂樹ですね	Editional	
文学	堀茂樹ですね	Editional	
慶應義塾	堀茂樹ですね	Editional	
大学	堀茂樹ですね	Editional	
課程	堀茂樹ですね	Editional	
史蹟	史蹟名勝天然紀念物保存法ですね	Editional	
名勝	史蹟名勝天然紀念物保存法ですね	Editional	
天然	史蹟名勝天然紀念物保存法ですね	Editional	
紀	史蹟名勝天然紀念物保存法ですね	Editional	
念	史蹟名勝天然紀念物保存法ですね	Editional	
高岡	高岡市民病院ですね	Editional	
病院	高岡市民病院ですね	Editional	
市民	高岡市民病院ですね	Editional	
医療	高岡市民病院ですね	Editional	
富山	高岡市民病院ですね	Editional	
ロシア	中村白葉ですね	Editional	
文学	中村白葉ですね	Editional	
中村	中村白葉ですね	Editional	
名古屋	中村白葉ですね	Editional	
学校	中村白葉ですね	Editional	
フォント	みかちゃんですね	Editional	
みか	みかちゃんですね	Editional	
文字	みかちゃんですね	Editional	
日本語	みかちゃんですね	Editional	
フリー	みかちゃんですね	Editional	
郡	ライムストーン郡 (アラバマ州)ですね	Editional	
世帯	ライムストーン郡 (アラバマ州)ですね	Editional	
ライム	ライムストーン郡 (アラバマ州)ですね	Editional	
ストーン	ライムストーン郡 (アラバマ州)ですね	Editional	
人口	ライムストーン郡 (アラバマ州)ですね	Editional	
慶長	山口重信ですね	Editional	
月	山口重信ですね	Editional	
大坂	山口重信ですね	Editional	
山口	山口重信ですね	Editional	
娘	山口重信ですね	Editional	
林	林柏栄門入ですね	Editional	
柏	林柏栄門入ですね	Editional	
碁	林柏栄門入ですね	Editional	
栄	林柏栄門入ですね	Editional	
入	林柏栄門入ですね	Editional	
宇都宮大学	古神義則ですね	Editional	
工学	古神義則ですね	Editional	
教授	古神義則ですね	Editional	
埼玉大学	古神義則ですね	Editional	
工学部	古神義則ですね	Editional	
加藤	加藤斌ですね	Editional	
月	加藤斌ですね	Editional	
プロ	加藤斌ですね	Editional	
投手	加藤斌ですね	Editional	
作新学院	加藤斌ですね	Editional	
ダニエル	ダニエル・アーランドソンですね	Editional	
ユーカリ	ダニエル・アーランドソンですね	Editional	
スト	ダニエル・アーランドソンですね	Editional	
バンド	ダニエル・アーランドソンですね	Editional	
アルバム	ダニエル・アーランドソンですね	Editional	
憲兵	木下栄市ですね	Editional	
陸軍	木下栄市ですね	Editional	
昭和	木下栄市ですね	Editional	
学校	木下栄市ですね	Editional	
木下	木下栄市ですね	Editional	
芭蕉	芭蕉精ですね	Editional	
人	芭蕉精ですね	Editional	
精	芭蕉精ですね	Editional	
怪異	芭蕉精ですね	Editional	
僧	芭蕉精ですね	Editional	
国際	四辻たかおですね	Editional	
映画	四辻たかおですね	Editional	
四辻	四辻たかおですね	Editional	
かお	四辻たかおですね	Editional	
月	四辻たかおですね	Editional	
弓	バッハ弓ですね	Editional	
バッハ	バッハ弓ですね	Editional	
現代	バッハ弓ですね	Editional	
ヴァイオリン	バッハ弓ですね	Editional	
古楽	バッハ弓ですね	Editional	
月	加藤大祐ですね	Editional	
楽曲	加藤大祐ですね	Editional	
ギター	加藤大祐ですね	Editional	
バンド	加藤大祐ですね	Editional	
加藤	加藤大祐ですね	Editional	
番組	快快!高田病院へ行こうですね	Editional	
中京	快快!高田病院へ行こうですね	Editional	
テレビ	快快!高田病院へ行こうですね	Editional	
高田	快快!高田病院へ行こうですね	Editional	
患者	快快!高田病院へ行こうですね	Editional	
憲法	稲田正次ですね	Editional	
教授	稲田正次ですね	Editional	
月	稲田正次ですね	Editional	
東京教育大学	稲田正次ですね	Editional	
師範	稲田正次ですね	Editional	
クロウ	ジョージ・ウォーカー・クロウフォードですね	Editional	
フォード	ジョージ・ウォーカー・クロウフォードですね	Editional	
ジョージア	ジョージ・ウォーカー・クロウフォードですね	Editional	
知事	ジョージ・ウォーカー・クロウフォードですね	Editional	
州	ジョージ・ウォーカー・クロウフォードですね	Editional	
ジョージ	ジョージ・クロウフォードですね	Editional	
クロウ	ジョージ・クロウフォードですね	Editional	
フォード	ジョージ・クロウフォードですね	Editional	
クロウ	ジョン・クロウフォード (開拓者)ですね	Editional	
フォード	ジョン・クロウフォード (開拓者)ですね	Editional	
先住民	ジョン・クロウフォード (開拓者)ですね	Editional	
スコットランド	ジョン・クロウフォード (開拓者)ですね	Editional	
ジョン	ジョン・クロウフォード (開拓者)ですね	Editional	
ジョン	ジョン・クロウフォードですね	Editional	
クロウ	ジョン・クロウフォードですね	Editional	
フォード	ジョン・クロウフォードですね	Editional	
高校	青山久人ですね	Editional	
青山	青山久人ですね	Editional	
久人	青山久人ですね	Editional	
愛知	青山久人ですね	Editional	
岡崎	青山久人ですね	Editional	
日本	久住辰也ですね	Editional	
ラグビー	久住辰也ですね	Editional	
リーグ	久住辰也ですね	Editional	
久住	久住辰也ですね	Editional	
辰也	久住辰也ですね	Editional	
神社	大國主神社 (高島市)ですね	Editional	
宮	大國主神社 (高島市)ですね	Editional	
今宮	大國主神社 (高島市)ですね	Editional	
月	大國主神社 (高島市)ですね	Editional	
荘	大國主神社 (高島市)ですね	Editional	
竹井	Documentary (竹井詩織里のアルバム)ですね	Editional	
詩織	Documentary (竹井詩織里のアルバム)ですね	Editional	
里	Documentary (竹井詩織里のアルバム)ですね	Editional	
アルバム	Documentary (竹井詩織里のアルバム)ですね	Editional	
ドキュメンタリー	Documentary (竹井詩織里のアルバム)ですね	Editional	
中野	中野サンモール商店街ですね	Editional	
商店	中野サンモール商店街ですね	Editional	
アーケード	中野サンモール商店街ですね	Editional	
北口	中野サンモール商店街ですね	Editional	
大型	中野サンモール商店街ですね	Editional	
砲兵	小林順一郎ですね	Editional	
陸軍	小林順一郎ですね	Editional	
右翼	小林順一郎ですね	Editional	
学校	小林順一郎ですね	Editional	
小林	小林順一郎ですね	Editional	
ホテル	マンダリン・オリエンタル東京ですね	Editional	
東京	マンダリン・オリエンタル東京ですね	Editional	
マン	マンダリン・オリエンタル東京ですね	Editional	
ダリン	マンダリン・オリエンタル東京ですね	Editional	
オリエンタル	マンダリン・オリエンタル東京ですね	Editional	
木村	木村東介ですね	Editional	
東	木村東介ですね	Editional	
月	木村東介ですね	Editional	
米沢	木村東介ですね	Editional	
むら	木村東介ですね	Editional	
病院	高島市民病院ですね	Editional	
高島	高島市民病院ですね	Editional	
市民	高島市民病院ですね	Editional	
滋賀	高島市民病院ですね	Editional	
たか	高島市民病院ですね	Editional	
ヘリコプター	AH-56 シャイアンですね	Editional	
ロッキード	AH-56 シャイアンですね	Editional	
陸軍	AH-56 シャイアンですね	Editional	
アメリカ	AH-56 シャイアンですね	Editional	
シャイ	AH-56 シャイアンですね	Editional	
思想	竹内芳郎ですね	Editional	
文化	竹内芳郎ですね	Editional	
主義	竹内芳郎ですね	Editional	
宗教	竹内芳郎ですね	Editional	
竹内	竹内芳郎ですね	Editional	
豊田	豊田北バイパスですね	Editional	
バイパス	豊田北バイパスですね	Editional	
北	豊田北バイパスですね	Editional	
道路	豊田北バイパスですね	Editional	
愛知	豊田北バイパスですね	Editional	
ジョン	アリス・コルトレーンですね	Editional	
奏者	アリス・コルトレーンですね	Editional	
アリス	アリス・コルトレーンですね	Editional	
コル	アリス・コルトレーンですね	Editional	
トレーン	アリス・コルトレーンですね	Editional	
スポーツ	スポーツカイトですね	Editional	
ライン	スポーツカイトですね	Editional	
カイト	スポーツカイトですね	Editional	
凧	スポーツカイトですね	Editional	
野外	スポーツカイトですね	Editional	
豊川	豊川市立西部中学校ですね	Editional	
中学校	豊川市立西部中学校ですね	Editional	
西部	豊川市立西部中学校ですね	Editional	
市立	豊川市立西部中学校ですね	Editional	
学校	豊川市立西部中学校ですね	Editional	
豊川	豊川市立東部中学校ですね	Editional	
東部中	豊川市立東部中学校ですね	Editional	
学校	豊川市立東部中学校ですね	Editional	
中学校	豊川市立東部中学校ですね	Editional	
市立	豊川市立東部中学校ですね	Editional	
豊川	豊川市立南部中学校ですね	Editional	
学校	豊川市立南部中学校ですね	Editional	
中学校	豊川市立南部中学校ですね	Editional	
南部	豊川市立南部中学校ですね	Editional	
夏服	豊川市立南部中学校ですね	Editional	
豊川	豊川市立代田中学校ですね	Editional	
代田	豊川市立代田中学校ですね	Editional	
市立	豊川市立代田中学校ですね	Editional	
中学校	豊川市立代田中学校ですね	Editional	
学校	豊川市立代田中学校ですね	Editional	
学校	豊川市立中部中学校ですね	Editional	
部活	豊川市立中部中学校ですね	Editional	
中部	豊川市立中部中学校ですね	Editional	
中学校	豊川市立中部中学校ですね	Editional	
自転車	豊川市立中部中学校ですね	Editional	
豊川	豊川市立一宮中学校ですね	Editional	
スクラム	豊川市立一宮中学校ですね	Editional	
宮中	豊川市立一宮中学校ですね	Editional	
学校	豊川市立一宮中学校ですね	Editional	
一宮	豊川市立一宮中学校ですね	Editional	
日本	マイケル・グリーン (政治学者)ですね	Editional	
日	マイケル・グリーン (政治学者)ですね	Editional	
米	マイケル・グリーン (政治学者)ですね	Editional	
政策	マイケル・グリーン (政治学者)ですね	Editional	
アメリカ	マイケル・グリーン (政治学者)ですね	Editional	
奈々子	奈々子 (ストリッパー)ですね	Editional	
ストリッパー	奈々子 (ストリッパー)ですね	Editional	
月	奈々子 (ストリッパー)ですね	Editional	
サイズ	奈々子 (ストリッパー)ですね	Editional	
食べ物	奈々子 (ストリッパー)ですね	Editional	
川部	川部ですね	Editional	
なべ	川部ですね	Editional	
茶	嬉野茶ですね	Editional	
釜	嬉野茶ですね	Editional	
嬉野	嬉野茶ですね	Editional	
緑茶	嬉野茶ですね	Editional	
長崎	嬉野茶ですね	Editional	
吉田	吉田潮ですね	Editional	
潮	吉田潮ですね	Editional	
月	吉田潮ですね	Editional	
女性	吉田潮ですね	Editional	
イラストレーター	吉田潮ですね	Editional	
頼	松平頼洽ですね	Editional	
月	松平頼洽ですね	Editional	
松平	松平頼洽ですね	Editional	
嫡子	松平頼洽ですね	Editional	
