Question	Answer	Source	Metadata
利右衛門	西川庄六 (3代)ですね	Editional	
近江	西川庄六 (3代)ですね	Editional	
元禄	西川庄六 (3代)ですね	Editional	
津村	津村亜紀ですね	Editional	
亜紀	津村亜紀ですね	Editional	
月	津村亜紀ですね	Editional	
日本	津村亜紀ですね	Editional	
女性	津村亜紀ですね	Editional	
エリー	エリー郡 (ペンシルベニア州)ですね	Editional	
郡	エリー郡 (ペンシルベニア州)ですね	Editional	
州	エリー郡 (ペンシルベニア州)ですね	Editional	
ペンシルベニア	エリー郡 (ペンシルベニア州)ですね	Editional	
学校	エリー郡 (ペンシルベニア州)ですね	Editional	
スポーツ	赤間高雄ですね	Editional	
日本	赤間高雄ですね	Editional	
免疫	赤間高雄ですね	Editional	
オリンピック	赤間高雄ですね	Editional	
選手	赤間高雄ですね	Editional	
マリオ	マリオ＝ラファエル・イオニアンですね	Editional	
月	マリオ＝ラファエル・イオニアンですね	Editional	
オーストリア	マリオ＝ラファエル・イオニアンですね	Editional	
フィギュア	マリオ＝ラファエル・イオニアンですね	Editional	
スケート	マリオ＝ラファエル・イオニアンですね	Editional	
長崎	長崎市立西町小学校ですね	Editional	
西町	長崎市立西町小学校ですね	Editional	
小学校	長崎市立西町小学校ですね	Editional	
市立	長崎市立西町小学校ですね	Editional	
りつ	長崎市立西町小学校ですね	Editional	
サッカー	三渡洲舞人ですね	Editional	
三渡	三渡洲舞人ですね	Editional	
洲	三渡洲舞人ですね	Editional	
月	三渡洲舞人ですね	Editional	
選手	三渡洲舞人ですね	Editional	
選手権	宮原優ですね	Editional	
世界	宮原優ですね	Editional	
レスリング	宮原優ですね	Editional	
大会	宮原優ですね	Editional	
全日本	宮原優ですね	Editional	
昭和	島清ですね	Editional	
日本	島清ですね	Editional	
大衆	島清ですね	Editional	
党	島清ですね	Editional	
月	島清ですね	Editional	
教会	河合禎三ですね	Editional	
基督教	河合禎三ですね	Editional	
牧師	河合禎三ですね	Editional	
明治	河合禎三ですね	Editional	
学校	河合禎三ですね	Editional	
教会	前田泰一ですね	Editional	
前田	前田泰一ですね	Editional	
泰一	前田泰一ですね	Editional	
月	前田泰一ですね	Editional	
摂津	前田泰一ですね	Editional	
税	チャールズ・ガルストですね	Editional	
土地	チャールズ・ガルストですね	Editional	
チャールズ	チャールズ・ガルストですね	Editional	
月	チャールズ・ガルストですね	Editional	
宣教師	チャールズ・ガルストですね	Editional	
スキー	岩見沢萩の山市民スキー場ですね	Editional	
岩見沢	岩見沢萩の山市民スキー場ですね	Editional	
コース	岩見沢萩の山市民スキー場ですね	Editional	
山	岩見沢萩の山市民スキー場ですね	Editional	
市民	岩見沢萩の山市民スキー場ですね	Editional	
秋田	ジョージ・スミス (宣教師)ですね	Editional	
宣教師	ジョージ・スミス (宣教師)ですね	Editional	
ジョージ	ジョージ・スミス (宣教師)ですね	Editional	
スミス	ジョージ・スミス (宣教師)ですね	Editional	
教会	ジョージ・スミス (宣教師)ですね	Editional	
日本	田中利明ですね	Editional	
世界	田中利明ですね	Editional	
男子	田中利明ですね	Editional	
決勝	田中利明ですね	Editional	
荻村	田中利明ですね	Editional	
井上	井上華子ですね	Editional	
華子	井上華子ですね	Editional	
いのうえ	井上華子ですね	Editional	
日本	井上華子ですね	Editional	
ガーデン	井上華子ですね	Editional	
クリス	新・荒野の七人 馬上の決闘ですね	Editional	
荒野	新・荒野の七人 馬上の決闘ですね	Editional	
メキシコ	新・荒野の七人 馬上の決闘ですね	Editional	
農民	新・荒野の七人 馬上の決闘ですね	Editional	
ネズミ	新・荒野の七人 馬上の決闘ですね	Editional	
番組	エンダンですね	Editional	
月	エンダンですね	Editional	
曜日	エンダンですね	Editional	
エン	エンダンですね	Editional	
ダン	エンダンですね	Editional	
所	所さんのビックリ村!〜こんなトコロになぜ?〜ですね	Editional	
番組	所さんのビックリ村!〜こんなトコロになぜ?〜ですね	Editional	
ところ	所さんのビックリ村!〜こんなトコロになぜ?〜ですね	Editional	
むら	所さんのビックリ村!〜こんなトコロになぜ?〜ですね	Editional	
テレビ	所さんのビックリ村!〜こんなトコロになぜ?〜ですね	Editional	
判事	エレナ・ケイガンですね	Editional	
裁判所	エレナ・ケイガンですね	Editional	
ケイ	エレナ・ケイガンですね	Editional	
ガン	エレナ・ケイガンですね	Editional	
月	エレナ・ケイガンですね	Editional	
所	所さんの楽しいゴルフですね	Editional	
ゴルフ	所さんの楽しいゴルフですね	Editional	
番組	所さんの楽しいゴルフですね	Editional	
中心	所さんの楽しいゴルフですね	Editional	
ジョージ	所さんの楽しいゴルフですね	Editional	
月	松平頼和ですね	Editional	
松平	松平頼和ですね	Editional	
頼	松平頼和ですね	Editional	
昭和	松平頼和ですね	Editional	
東京	松平頼和ですね	Editional	
大学	アーサー・アダムズですね	Editional	
アーサー	アーサー・アダムズですね	Editional	
月	アーサー・アダムズですね	Editional	
アメリカ	アーサー・アダムズですね	Editional	
アメリカン	アーサー・アダムズですね	Editional	
女優	萩原みのりですね	Editional	
萩原	萩原みのりですね	Editional	
月	萩原みのりですね	Editional	
新体操	萩原みのりですね	Editional	
映画	萩原みのりですね	Editional	
趙	趙遐ですね	Editional	
将軍	趙遐ですね	Editional	
梁	趙遐ですね	Editional	
南	趙遐ですね	Editional	
仙	趙遐ですね	Editional	
月	アレクサンダー・ヘールですね	Editional	
大学	アレクサンダー・ヘールですね	Editional	
アレクサンダー	アレクサンダー・ヘールですね	Editional	
大阪	アレクサンダー・ヘールですね	Editional	
女学校	アレクサンダー・ヘールですね	Editional	
月	ジョン・バックスター・ヘールですね	Editional	
兄	ジョン・バックスター・ヘールですね	Editional	
和歌山	ジョン・バックスター・ヘールですね	Editional	
ジョン	ジョン・バックスター・ヘールですね	Editional	
教会	ジョン・バックスター・ヘールですね	Editional	
張	汪興祖ですね	Editional	
徳	汪興祖ですね	Editional	
興	汪興祖ですね	Editional	
祖	汪興祖ですね	Editional	
武	汪興祖ですね	Editional	
菊地	菊地一浩ですね	Editional	
一浩	菊地一浩ですね	Editional	
ひろ	菊地一浩ですね	Editional	
月	菊地一浩ですね	Editional	
日本	菊地一浩ですね	Editional	
マイケル	マイケル・ミンクラーですね	Editional	
月	マイケル・ミンクラーですね	Editional	
アメリカ合衆国	マイケル・ミンクラーですね	Editional	
音響	マイケル・ミンクラーですね	Editional	
技術	マイケル・ミンクラーですね	Editional	
トム	トム・ジョンソン (音響技術者)ですね	Editional	
ジョンソン	トム・ジョンソン (音響技術者)ですね	Editional	
音響	トム・ジョンソン (音響技術者)ですね	Editional	
技術	トム・ジョンソン (音響技術者)ですね	Editional	
アメリカ合衆国	トム・ジョンソン (音響技術者)ですね	Editional	
月	清水徳太郎ですね	Editional	
部長	清水徳太郎ですね	Editional	
議員	清水徳太郎ですね	Editional	
山形	清水徳太郎ですね	Editional	
警察	清水徳太郎ですね	Editional	
リー	マリーナ・リーですね	Editional	
ドイツ	マリーナ・リーですね	Editional	
イギリス	マリーナ・リーですね	Editional	
ナチス	マリーナ・リーですね	Editional	
スパイ	マリーナ・リーですね	Editional	
女子	外山寿美代ですね	Editional	
プロレス	外山寿美代ですね	Editional	
外山	外山寿美代ですね	Editional	
寿美代	外山寿美代ですね	Editional	
月	外山寿美代ですね	Editional	
呉	呉汝俊ですね	Editional	
汝	呉汝俊ですね	Editional	
俊	呉汝俊ですね	Editional	
ウー	呉汝俊ですね	Editional	
ルーチン	呉汝俊ですね	Editional	
彦野	彦野利勝スポーツBEATですね	Editional	
利勝	彦野利勝スポーツBEATですね	Editional	
スポーツ	彦野利勝スポーツBEATですね	Editional	
ラジオ	彦野利勝スポーツBEATですね	Editional	
情報	彦野利勝スポーツBEATですね	Editional	
郡	ウォーレン郡 (ペンシルベニア州)ですね	Editional	
ウォーレン	ウォーレン郡 (ペンシルベニア州)ですね	Editional	
国勢調査	ウォーレン郡 (ペンシルベニア州)ですね	Editional	
人口	ウォーレン郡 (ペンシルベニア州)ですね	Editional	
ペンシルベニア	ウォーレン郡 (ペンシルベニア州)ですね	Editional	
郡	ジェファーソン郡 (ペンシルベニア州)ですね	Editional	
人口	ジェファーソン郡 (ペンシルベニア州)ですね	Editional	
ジェファーソン	ジェファーソン郡 (ペンシルベニア州)ですね	Editional	
ペンシルベニア	ジェファーソン郡 (ペンシルベニア州)ですね	Editional	
アメリカ合衆国	ジェファーソン郡 (ペンシルベニア州)ですね	Editional	
郡	アームストロング郡 (ペンシルベニア州)ですね	Editional	
アームストロング	アームストロング郡 (ペンシルベニア州)ですね	Editional	
ペンシルベニア	アームストロング郡 (ペンシルベニア州)ですね	Editional	
人口	アームストロング郡 (ペンシルベニア州)ですね	Editional	
国勢調査	アームストロング郡 (ペンシルベニア州)ですね	Editional	
大会	樋口和人ですね	Editional	
