Question	Answer	Source	Metadata
選手	姜波 (サッカー選手)ですね	Editional	
クラブ	姜波 (サッカー選手)ですね	Editional	
シーズン	姜波 (サッカー選手)ですね	Editional	
リーグ	姜波 (サッカー選手)ですね	Editional	
キーパー	姜波 (サッカー選手)ですね	Editional	
真鍋	真鍋小学校のサクラですね	Editional	
小学校	真鍋小学校のサクラですね	Editional	
サクラ	真鍋小学校のサクラですね	Editional	
昭和	真鍋小学校のサクラですね	Editional	
校庭	真鍋小学校のサクラですね	Editional	
経済	田村秀夫ですね	Editional	
教授	田村秀夫ですね	Editional	
田村	田村秀夫ですね	Editional	
秀夫	田村秀夫ですね	Editional	
中央大学	田村秀夫ですね	Editional	
長野	小山邦太郎ですね	Editional	
議員	小山邦太郎ですね	Editional	
小諸	小山邦太郎ですね	Editional	
小山	小山邦太郎ですね	Editional	
邦太郎	小山邦太郎ですね	Editional	
郡	キング郡 (テキサス州)ですね	Editional	
キング	キング郡 (テキサス州)ですね	Editional	
テキサス	キング郡 (テキサス州)ですね	Editional	
人口	キング郡 (テキサス州)ですね	Editional	
牧場	キング郡 (テキサス州)ですね	Editional	
楽曲	富永聡ですね	Editional	
富永	富永聡ですね	Editional	
聡	富永聡ですね	Editional	
月	富永聡ですね	Editional	
株式会社	富永聡ですね	Editional	
郡	ベイラー郡 (テキサス州)ですね	Editional	
ベイラー	ベイラー郡 (テキサス州)ですね	Editional	
学区	ベイラー郡 (テキサス州)ですね	Editional	
国勢調査	ベイラー郡 (テキサス州)ですね	Editional	
人口	ベイラー郡 (テキサス州)ですね	Editional	
奈多	奈多宮ですね	Editional	
宇佐	奈多宮ですね	Editional	
宮	奈多宮ですね	Editional	
神宮	奈多宮ですね	Editional	
大友	奈多宮ですね	Editional	
上智大学	長谷川輝夫ですね	Editional	
教授	長谷川輝夫ですね	Editional	
博士	長谷川輝夫ですね	Editional	
非常勤	長谷川輝夫ですね	Editional	
講師	長谷川輝夫ですね	Editional	
猪	猪早太ですね	Editional	
太	猪早太ですね	Editional	
頼政	猪早太ですね	Editional	
鵺	猪早太ですね	Editional	
名	猪早太ですね	Editional	
石井	石井栞ですね	Editional	
月	石井栞ですね	Editional	
しおり	石井栞ですね	Editional	
アナウンサー	石井栞ですね	Editional	
栞	石井栞ですね	Editional	
番組	早見優のアメリカンキッズですね	Editional	
早見	早見優のアメリカンキッズですね	Editional	
テレビ	早見優のアメリカンキッズですね	Editional	
優	早見優のアメリカンキッズですね	Editional	
中京	早見優のアメリカンキッズですね	Editional	
脳	アレン脳科学研究所ですね	Editional	
アレン	アレン脳科学研究所ですね	Editional	
研究所	アレン脳科学研究所ですね	Editional	
地図	アレン脳科学研究所ですね	Editional	
科学	アレン脳科学研究所ですね	Editional	
月	キム・ヒョナですね	Editional	
歌手	キム・ヒョナですね	Editional	
メンバー	キム・ヒョナですね	Editional	
ソロ	キム・ヒョナですね	Editional	
アルバム	キム・ヒョナですね	Editional	
早見	早見優のアメリカン・キッズ (アルバム)ですね	Editional	
優	早見優のアメリカン・キッズ (アルバム)ですね	Editional	
アルバム	早見優のアメリカン・キッズ (アルバム)ですね	Editional	
ゆう	早見優のアメリカン・キッズ (アルバム)ですね	Editional	
テレビ	早見優のアメリカン・キッズ (アルバム)ですね	Editional	
真田	真田宝物館ですね	Editional	
長野	真田宝物館ですね	Editional	
宝物	真田宝物館ですね	Editional	
松代	真田宝物館ですね	Editional	
学校	真田宝物館ですね	Editional	
西中	西中光ですね	Editional	
光	西中光ですね	Editional	
にし	西中光ですね	Editional	
日本	西中光ですね	Editional	
女性	西中光ですね	Editional	
花井	花井潤ですね	Editional	
潤	花井潤ですね	Editional	
東京	花井潤ですね	Editional	
じゅん	花井潤ですね	Editional	
昭和	花井潤ですね	Editional	
大学	アン・スパーンですね	Editional	
国際	アン・スパーンですね	Editional	
コミュニティ	アン・スパーンですね	Editional	
プロジェクト	アン・スパーンですね	Editional	
写真	アン・スパーンですね	Editional	
竜一	磯崎竜一ですね	Editional	
磯崎	磯崎竜一ですね	Editional	
りゅう	磯崎竜一ですね	Editional	
いち	磯崎竜一ですね	Editional	
月	磯崎竜一ですね	Editional	
霜月	霜月優ですね	Editional	
優	霜月優ですね	Editional	
月	霜月優ですね	Editional	
日本	霜月優ですね	Editional	
女性	霜月優ですね	Editional	
日本	茂木友三郎ですね	Editional	
会長	茂木友三郎ですね	Editional	
茂木	茂木友三郎ですね	Editional	
理事	茂木友三郎ですね	Editional	
友三郎	茂木友三郎ですね	Editional	
望遠鏡	シュミットニュートン式望遠鏡ですね	Editional	
ニュートン	シュミットニュートン式望遠鏡ですね	Editional	
シュミット	シュミットニュートン式望遠鏡ですね	Editional	
鏡	シュミットニュートン式望遠鏡ですね	Editional	
収差	シュミットニュートン式望遠鏡ですね	Editional	
月	三根梓ですね	Editional	
女優	三根梓ですね	Editional	
佐賀	三根梓ですね	Editional	
嬉野	三根梓ですね	Editional	
モデル	三根梓ですね	Editional	
篠沢	ケリー篠沢ですね	Editional	
ケリー	ケリー篠沢ですね	Editional	
漫画	ケリー篠沢ですね	Editional	
こ	ケリー篠沢ですね	Editional	
名義	ケリー篠沢ですね	Editional	
北條	北條知佳ですね	Editional	
知佳	北條知佳ですね	Editional	
ほうじょう	北條知佳ですね	Editional	
ちか	北條知佳ですね	Editional	
日本	北條知佳ですね	Editional	
教会	堀貞一ですね	Editional	
同志社	堀貞一ですね	Editional	
明治	堀貞一ですね	Editional	
月	堀貞一ですね	Editional	
日本	堀貞一ですね	Editional	
菊池	菊池日出夫ですね	Editional	
日出夫	菊池日出夫ですね	Editional	
ひで	菊池日出夫ですね	Editional	
月	菊池日出夫ですね	Editional	
日本	菊池日出夫ですね	Editional	
地図	フラ・マウロの世界図ですね	Editional	
フラ	フラ・マウロの世界図ですね	Editional	
マウロ	フラ・マウロの世界図ですね	Editional	
世界	フラ・マウロの世界図ですね	Editional	
情報	フラ・マウロの世界図ですね	Editional	
古墳	姉崎天神山古墳ですね	Editional	
姉崎	姉崎天神山古墳ですね	Editional	
天神山	姉崎天神山古墳ですね	Editional	
千葉	姉崎天神山古墳ですね	Editional	
前方後円墳	姉崎天神山古墳ですね	Editional	
イン	イン・マイ・ライフ (曖昧さ回避)ですね	Editional	
マイ	イン・マイ・ライフ (曖昧さ回避)ですね	Editional	
ライフ	イン・マイ・ライフ (曖昧さ回避)ですね	Editional	
下記	イン・マイ・ライフ (曖昧さ回避)ですね	Editional	
作品	イン・マイ・ライフ (曖昧さ回避)ですね	Editional	
マーティン	イン・マイ・ライフ (ジョージ・マーティンのアルバム)ですね	Editional	
ジョージ	イン・マイ・ライフ (ジョージ・マーティンのアルバム)ですね	Editional	
アルバム	イン・マイ・ライフ (ジョージ・マーティンのアルバム)ですね	Editional	
月	イン・マイ・ライフ (ジョージ・マーティンのアルバム)ですね	Editional	
