Question	Answer	Source	Metadata
力士	栃天晃正嵩ですね	Editional	
相撲	栃天晃正嵩ですね	Editional	
映画	アラン・カミングですね	Editional	
俳優	アラン・カミングですね	Editional	
舞台	アラン・カミングですね	Editional	
月	アラン・カミングですね	Editional	
ゲイ	アラン・カミングですね	Editional	
消防	スティーヴ・ブシェミですね	Editional	
俳優	スティーヴ・ブシェミですね	Editional	
ジョー	スティーヴ・ブシェミですね	Editional	
マイケル	スティーヴ・ブシェミですね	Editional	
兄弟	スティーヴ・ブシェミですね	Editional	
男優	ジム・ブロードベントですね	Editional	
俳優	ジム・ブロードベントですね	Editional	
ロンドン	ジム・ブロードベントですね	Editional	
アカデミー	ジム・ブロードベントですね	Editional	
舞台	ジム・ブロードベントですね	Editional	
町田	町田街道ですね	Editional	
街道	町田街道ですね	Editional	
八王子	町田街道ですね	Editional	
道路	町田街道ですね	Editional	
区間	町田街道ですね	Editional	
アニメ	石黒昇ですね	Editional	
漫画	石黒昇ですね	Editional	
アート	石黒昇ですね	Editional	
絵	石黒昇ですね	Editional	
コンテ	石黒昇ですね	Editional	
中島	中島浩司 (サッカー選手)ですね	Editional	
チーム	中島浩司 (サッカー選手)ですね	Editional	
リーグ	中島浩司 (サッカー選手)ですね	Editional	
サッカー	中島浩司 (サッカー選手)ですね	Editional	
選手	中島浩司 (サッカー選手)ですね	Editional	
鬼太郎	松岡洋子 (声優)ですね	Editional	
声優	松岡洋子 (声優)ですね	Editional	
松岡	松岡洋子 (声優)ですね	Editional	
洋子	松岡洋子 (声優)ですね	Editional	
日本	松岡洋子 (声優)ですね	Editional	
美術	サミュエル・ビングですね	Editional	
日本	サミュエル・ビングですね	Editional	
浮世絵	サミュエル・ビングですね	Editional	
店	サミュエル・ビングですね	Editional	
博物館	サミュエル・ビングですね	Editional	
山添	山添みづきですね	Editional	
みづき	山添みづきですね	Editional	
ロリータ	山添みづきですね	Editional	
アイドル	山添みづきですね	Editional	
月	儀武ゆう子ですね	Editional	
声優	儀武ゆう子ですね	Editional	
儀	儀武ゆう子ですね	Editional	
武	儀武ゆう子ですね	Editional	
高校	儀武ゆう子ですね	Editional	
ホーム	谷汲口駅ですね	Editional	
谷汲	谷汲口駅ですね	Editional	
バス	谷汲口駅ですね	Editional	
揖斐川	谷汲口駅ですね	Editional	
駅	谷汲口駅ですね	Editional	
南山	南山ですね	Editional	
ソウル	南山ですね	Editional	
韓国	南山ですね	Editional	
金	南山ですね	Editional	
頂上	南山ですね	Editional	
月	うえだひでひとですね	Editional	
うえ	うえだひでひとですね	Editional	
ひで	うえだひでひとですね	Editional	
植田	うえだひでひとですね	Editional	
秀仁	うえだひでひとですね	Editional	
月	多田富雄ですね	Editional	
多田	多田富雄ですね	Editional	
茨城	多田富雄ですね	Editional	
主題	多田富雄ですね	Editional	
免疫	多田富雄ですね	Editional	
アニメ	笹川ひろしですね	Editional	
笹川	笹川ひろしですね	Editional	
漫画	笹川ひろしですね	Editional	
タツノ	笹川ひろしですね	Editional	
コプロ	笹川ひろしですね	Editional	
ガン	川元利浩ですね	Editional	
ダム	川元利浩ですね	Editional	
川元	川元利浩ですね	Editional	
利浩	川元利浩ですね	Editional	
デザイナー	川元利浩ですね	Editional	
小林	小林千香子ですね	Editional	
千香子	小林千香子ですね	Editional	
こ	小林千香子ですね	Editional	
ちかこ	小林千香子ですね	Editional	
月	小林千香子ですね	Editional	
月	井上静ですね	Editional	
医療	井上静ですね	Editional	
静	井上静ですね	Editional	
映画	井上静ですね	Editional	
医師	井上静ですね	Editional	
音楽	今堀拓也ですね	Editional	
今堀	今堀拓也ですね	Editional	
拓也	今堀拓也ですね	Editional	
作品	今堀拓也ですね	Editional	
黛	今堀拓也ですね	Editional	
高田	高田道場ですね	Editional	
道場	高田道場ですね	Editional	
レスリング	高田道場ですね	Editional	
選手	高田道場ですね	Editional	
延	高田道場ですね	Editional	
横手	横手慎二ですね	Editional	
慎二	横手慎二ですね	Editional	
日本	横手慎二ですね	Editional	
政治	横手慎二ですね	Editional	
慶應義塾	横手慎二ですね	Editional	
頼	少弐貞頼ですね	Editional	
九州	少弐貞頼ですね	Editional	
探題	少弐貞頼ですね	Editional	
大内	少弐貞頼ですね	Editional	
時代	少弐貞頼ですね	Editional	
頼	少弐満貞ですね	Editional	
探題	少弐満貞ですね	Editional	
盛見	少弐満貞ですね	Editional	
満貞	少弐満貞ですね	Editional	
義	少弐満貞ですね	Editional	
上杉	上杉憲顕ですね	Editional	
鎌倉	上杉憲顕ですね	Editional	
憲顕	上杉憲顕ですね	Editional	
関東	上杉憲顕ですね	Editional	
尊	上杉憲顕ですね	Editional	
上杉	上杉朝房ですね	Editional	
管領	上杉朝房ですね	Editional	
信濃	上杉朝房ですね	Editional	
京都	上杉朝房ですね	Editional	
定	上杉朝房ですね	Editional	
憲春	上杉憲春ですね	Editional	
氏満	上杉憲春ですね	Editional	
上杉	上杉憲春ですね	Editional	
管領	上杉憲春ですね	Editional	
関東	上杉憲春ですね	Editional	
月	上杉憲方ですね	Editional	
憲方	上杉憲方ですね	Editional	
上杉	上杉憲方ですね	Editional	
管領	上杉憲方ですね	Editional	
憲春	上杉憲方ですね	Editional	
上杉	上杉憲孝ですね	Editional	
管領	上杉憲孝ですね	Editional	
関東	上杉憲孝ですね	Editional	
憲	上杉憲孝ですね	Editional	
孝	上杉憲孝ですね	Editional	
上杉	上杉朝宗ですね	Editional	
関東	上杉朝宗ですね	Editional	
管領	上杉朝宗ですね	Editional	
朝宗	上杉朝宗ですね	Editional	
兄	上杉朝宗ですね	Editional	
憲忠	上杉憲忠ですね	Editional	
成	上杉憲忠ですね	Editional	
憲実	上杉憲忠ですね	Editional	
上杉	上杉憲忠ですね	Editional	
享	上杉憲忠ですね	Editional	
頼朝	足利義兼ですね	Editional	
足利	足利義兼ですね	Editional	
義兼	足利義兼ですね	Editional	
幕府	足利義兼ですね	Editional	
源	足利義兼ですね	Editional	
頼	足利頼氏ですね	Editional	
足利	足利頼氏ですね	Editional	
月	足利頼氏ですね	Editional	
利	足利頼氏ですね	Editional	
吾妻	足利頼氏ですね	Editional	
頼	土岐頼遠ですね	Editional	
土岐	土岐頼遠ですね	Editional	
足利	土岐頼遠ですね	Editional	
美濃	土岐頼遠ですね	Editional	
幕府	土岐頼遠ですね	Editional	
土岐	土岐康行ですね	Editional	
康行	土岐康行ですね	Editional	
伊勢	土岐康行ですね	Editional	
月	土岐康行ですね	Editional	
美濃	土岐康行ですね	Editional	
学校	立花学園高等学校ですね	Editional	
立花	立花学園高等学校ですね	Editional	
学園	立花学園高等学校ですね	Editional	
たちばな	立花学園高等学校ですね	Editional	
神奈川	立花学園高等学校ですね	Editional	
月	西村麻子ですね	Editional	
アナウンサー	西村麻子ですね	Editional	
京都	西村麻子ですね	Editional	
番組	西村麻子ですね	Editional	
陸上	西村麻子ですね	Editional	
高田	高田藩ですね	Editional	
藩	高田藩ですね	Editional	
輝	高田藩ですね	Editional	
越後	高田藩ですね	Editional	
月	高田藩ですね	Editional	
室園	室園丈裕ですね	Editional	
丈	室園丈裕ですね	Editional	
裕	室園丈裕ですね	Editional	
声優	室園丈裕ですね	Editional	
オフィス	室園丈裕ですね	Editional	
劉	劉基 (呉)ですね	Editional	
孫	劉基 (呉)ですね	Editional	
基	劉基 (呉)ですね	Editional	
呉	劉基 (呉)ですね	Editional	
張	劉基 (呉)ですね	Editional	
声優	永野広一ですね	Editional	
永野	永野広一ですね	Editional	
広一	永野広一ですね	Editional	
月	永野広一ですね	Editional	
千葉	永野広一ですね	Editional	
漫画	横山隆一ですね	Editional	
横山	横山隆一ですね	Editional	
高知	横山隆一ですね	Editional	
集団	横山隆一ですね	Editional	
隆一	横山隆一ですね	Editional	
中田	中田あすみですね	Editional	
すみ	中田あすみですね	Editional	
ファッション	中田あすみですね	Editional	
なか	中田あすみですね	Editional	
月	中田あすみですね	Editional	
月	山下達郎のサンデー・ソングブックですね	Editional	
山下	山下達郎のサンデー・ソングブックですね	Editional	
番組	山下達郎のサンデー・ソングブックですね	Editional	
竹内	山下達郎のサンデー・ソングブックですね	Editional	
夫婦	山下達郎のサンデー・ソングブックですね	Editional	
里見	里見実ですね	Editional	
実	里見実ですね	Editional	
日本	里見実ですね	Editional	
フレイ	里見実ですね	Editional	
レ	里見実ですね	Editional	
学校	白井克彦ですね	Editional	
早稲田大学	白井克彦ですね	Editional	
大学	白井克彦ですね	Editional	
総長	白井克彦ですね	Editional	
理工学部	白井克彦ですね	Editional	
濱口	クイズ濱口優ですね	Editional	
クイズ	クイズ濱口優ですね	Editional	
月	クイズ濱口優ですね	Editional	
優	クイズ濱口優ですね	Editional	
さる	クイズ濱口優ですね	Editional	
オーストラリア	リチャード・ロクスバーグですね	Editional	
映画	リチャード・ロクスバーグですね	Editional	
月	リチャード・ロクスバーグですね	Editional	
協会	リチャード・ロクスバーグですね	Editional	
出身	リチャード・ロクスバーグですね	Editional	
ポール	ポール・ベタニーですね	Editional	
俳優	ポール・ベタニーですね	Editional	
両親	ポール・ベタニーですね	Editional	
舞台	ポール・ベタニーですね	Editional	
家族	ポール・ベタニーですね	Editional	
女優	クレア・デュヴァルですね	Editional	
俳優	クレア・デュヴァルですね	Editional	
高校	クレア・デュヴァルですね	Editional	
クレア	クレア・デュヴァルですね	Editional	
月	クレア・デュヴァルですね	Editional	
イタリア	モニカ・ベルッチですね	Editional	
モデル	モニカ・ベルッチですね	Editional	
女性	モニカ・ベルッチですね	Editional	
月	モニカ・ベルッチですね	Editional	
出身	モニカ・ベルッチですね	Editional	
ユダヤ	アダム・ゴールドバーグですね	Editional	
アダム	アダム・ゴールドバーグですね	Editional	
本名	アダム・ゴールドバーグですね	Editional	
月	アダム・ゴールドバーグですね	Editional	
アメリカ合衆国	アダム・ゴールドバーグですね	Editional	
ジャズ	ビリー・ヒギンスですね	Editional	
ミュージシャン	ビリー・ヒギンスですね	Editional	
月	ビリー・ヒギンスですね	Editional	
ドラマー	ビリー・ヒギンスですね	Editional	
ビリー	ビリー・ヒギンスですね	Editional	
部長	田久保尚英ですね	Editional	
アナウンサー	田久保尚英ですね	Editional	
田久保	田久保尚英ですね	Editional	
スポーツ	田久保尚英ですね	Editional	
尚	田久保尚英ですね	Editional	
遠藤	遠藤浩ですね	Editional	
浩	遠藤浩ですね	Editional	
月	遠藤浩ですね	Editional	
山形	遠藤浩ですね	Editional	
米沢	遠藤浩ですね	Editional	
知事	ジョージ・パタキですね	Editional	
ニューヨーク	ジョージ・パタキですね	Editional	
月	ジョージ・パタキですね	Editional	
候補	ジョージ・パタキですね	Editional	
民主党	ジョージ・パタキですね	Editional	
浅田	浅田満ですね	Editional	
月	浅田満ですね	Editional	
大阪	浅田満ですね	Editional	
食肉	浅田満ですね	Editional	
部落	浅田満ですね	Editional	
真田	真田重蔵ですね	Editional	
田村	真田重蔵ですね	Editional	
月	真田重蔵ですね	Editional	
選手	真田重蔵ですね	Editional	
大会	真田重蔵ですね	Editional	
栃木	栃木県道21号湯本小島線ですね	Editional	
那須	栃木県道21号湯本小島線ですね	Editional	
湯本	栃木県道21号湯本小島線ですね	Editional	
小島	栃木県道21号湯本小島線ですね	Editional	
ゆ	栃木県道21号湯本小島線ですね	Editional	
作品	カール・ゴルトマルクですね	Editional	
ウィーン	カール・ゴルトマルクですね	Editional	
長調	カール・ゴルトマルクですね	Editional	
オペラ	カール・ゴルトマルクですね	Editional	
ヴァイオリン	カール・ゴルトマルクですね	Editional	
松川	松川ですね	Editional	
まつ	松川ですね	Editional	
寺	寺越武志ですね	Editional	
越	寺越武志ですね	Editional	
北朝鮮	寺越武志ですね	Editional	
武志	寺越武志ですね	Editional	
月	寺越武志ですね	Editional	
取締役	中島浩司 (カメラマン)ですね	Editional	
中島	中島浩司 (カメラマン)ですね	Editional	
浩司	中島浩司 (カメラマン)ですね	Editional	
カメラマン	中島浩司 (カメラマン)ですね	Editional	
子会社	中島浩司 (カメラマン)ですね	Editional	
月	隆の鶴伸一ですね	Editional	
場所	隆の鶴伸一ですね	Editional	
隆	隆の鶴伸一ですね	Editional	
鳴戸	隆の鶴伸一ですね	Editional	
鶴	隆の鶴伸一ですね	Editional	
早稲田大学	村井吉敬ですね	Editional	
村井	村井吉敬ですね	Editional	
月	村井吉敬ですね	Editional	
教授	村井吉敬ですね	Editional	
アジア	村井吉敬ですね	Editional	
昭和	野上彰 (文学者)ですね	Editional	
囲碁	野上彰 (文学者)ですね	Editional	
徳島	野上彰 (文学者)ですね	Editional	
月	野上彰 (文学者)ですね	Editional	
野上	野上彰 (文学者)ですね	Editional	
広島	田中尊ですね	Editional	
月	田中尊ですね	Editional	
捕手	田中尊ですね	Editional	
一軍	田中尊ですね	Editional	
田中	田中尊ですね	Editional	
ワッツ	ナオミ・ワッツですね	Editional	
オーストラリア	ナオミ・ワッツですね	Editional	
映画	ナオミ・ワッツですね	Editional	
女優	ナオミ・ワッツですね	Editional	
ナオミ	ナオミ・ワッツですね	Editional	
カール	カール・アーバンですね	Editional	
ニュージーランド	カール・アーバンですね	Editional	
俳優	カール・アーバンですね	Editional	
月	カール・アーバンですね	Editional	
ウェリントン	カール・アーバンですね	Editional	
音楽	東野美紀ですね	Editional	
コナミ	東野美紀ですね	Editional	
東野	東野美紀ですね	Editional	
ミュージック	東野美紀ですね	Editional	
音	東野美紀ですね	Editional	
阿野	阿野時元ですね	Editional	
時	阿野時元ですね	Editional	
鎌倉	阿野時元ですね	Editional	
源	阿野時元ですね	Editional	
北条	阿野時元ですね	Editional	
頼朝	源頼朝ですね	Editional	
月	源頼朝ですね	Editional	
義経	源頼朝ですね	Editional	
鎌倉	源頼朝ですね	Editional	
源	源頼朝ですね	Editional	
松前	松前真奈美ですね	Editional	
真奈美	松前真奈美ですね	Editional	
カプコン	松前真奈美ですね	Editional	
タイトル	松前真奈美ですね	Editional	
まつ	松前真奈美ですね	Editional	
空海	空海ですね	Editional	
月	空海ですね	Editional	
弘法大師	空海ですね	Editional	
日本	空海ですね	Editional	
弟子	空海ですね	Editional	
田中	田中角栄ですね	Editional	
月	田中角栄ですね	Editional	
政治	田中角栄ですね	Editional	
議員	田中角栄ですね	Editional	
内閣	田中角栄ですね	Editional	
ディン	ディンキン族ですね	Editional	
キン	ディンキン族ですね	Editional	
部分	ディンキン族ですね	Editional	
族	ディンキン族ですね	Editional	
条件	ディンキン族ですね	Editional	
毛	上毛三山ですね	Editional	
上	上毛三山ですね	Editional	
群馬	上毛三山ですね	Editional	
県内	上毛三山ですね	Editional	
山	上毛三山ですね	Editional	
レスリング	アレクサンドル・カレリンですね	Editional	
月	アレクサンドル・カレリンですね	Editional	
ロシア	アレクサンドル・カレリンですね	Editional	
大会	アレクサンドル・カレリンですね	Editional	
前田	アレクサンドル・カレリンですね	Editional	
桜井	桜井ういよですね	Editional	
女性	桜井ういよですね	Editional	
ワイ	桜井ういよですね	Editional	
ナレーション	桜井ういよですね	Editional	
幼児	桜井ういよですね	Editional	
月	細谷雄一ですね	Editional	
国際	細谷雄一ですね	Editional	
大学院	細谷雄一ですね	Editional	
大学	細谷雄一ですね	Editional	
法学部	細谷雄一ですね	Editional	
場所	春ノ山竜尚ですね	Editional	
月	春ノ山竜尚ですね	Editional	
幕下	春ノ山竜尚ですね	Editional	
竜	春ノ山竜尚ですね	Editional	
東	春ノ山竜尚ですね	Editional	
月	若孜浩気ですね	Editional	
場所	若孜浩気ですね	Editional	
幕下	若孜浩気ですね	Editional	
中野	若孜浩気ですね	Editional	
部屋	若孜浩気ですね	Editional	
アクション	金田治ですね	Editional	
仮面ライダー	金田治ですね	Editional	
映画	金田治ですね	Editional	
東映	金田治ですね	Editional	
金田	金田治ですね	Editional	
政治	リサ・マーティンですね	Editional	
大学	リサ・マーティンですね	Editional	
リサ	リサ・マーティンですね	Editional	
マーティン	リサ・マーティンですね	Editional	
アメリカ合衆国	リサ・マーティンですね	Editional	
市川	市川猿之助ですね	Editional	
猿之助	市川猿之助ですね	Editional	
いち	市川猿之助ですね	Editional	
歌舞伎	市川猿之助ですね	Editional	
役者	市川猿之助ですね	Editional	
中之島	中之島まつりですね	Editional	
まつり	中之島まつりですね	Editional	
祭り	中之島まつりですね	Editional	
団体	中之島まつりですね	Editional	
ボランティア	中之島まつりですね	Editional	
岬	和田岬ですね	Editional	
和田	和田岬ですね	Editional	
神戸	和田岬ですね	Editional	
兵庫	和田岬ですね	Editional	
時代	和田岬ですね	Editional	
多々良	多々良沼ですね	Editional	
沼	多々良沼ですね	Editional	
白鳥	多々良沼ですね	Editional	
館林	多々良沼ですね	Editional	
公園	多々良沼ですね	Editional	
紫	紫微中台ですね	Editional	
皇太后	紫微中台ですね	Editional	
仲	紫微中台ですね	Editional	
麻	紫微中台ですね	Editional	
呂	紫微中台ですね	Editional	
古墳	千畑古墳ですね	Editional	
横穴	千畑古墳ですね	Editional	
石室	千畑古墳ですね	Editional	
西	千畑古墳ですね	Editional	
都原	千畑古墳ですね	Editional	
栃木	栃木県道48号大田原氏家線ですね	Editional	
大田原	栃木県道48号大田原氏家線ですね	Editional	
道路	栃木県道48号大田原氏家線ですね	Editional	
国道	栃木県道48号大田原氏家線ですね	Editional	
わら	栃木県道48号大田原氏家線ですね	Editional	
投手	萩原淳 (野球)ですね	Editional	
月	萩原淳 (野球)ですね	Editional	
チーム	萩原淳 (野球)ですね	Editional	
愛媛	萩原淳 (野球)ですね	Editional	
シーズン	萩原淳 (野球)ですね	Editional	
ホー	ホーネット (CV-8)ですね	Editional	
ネット	ホーネット (CV-8)ですね	Editional	
部隊	ホーネット (CV-8)ですね	Editional	
月	ホーネット (CV-8)ですね	Editional	
日本	ホーネット (CV-8)ですね	Editional	
場所	若光翔大平ですね	Editional	
月	若光翔大平ですね	Editional	
幕下	若光翔大平ですね	Editional	
翔	若光翔大平ですね	Editional	
大平	若光翔大平ですね	Editional	
一太郎	一太郎ですね	Editional	
日本語	一太郎ですね	Editional	
シェア	一太郎ですね	Editional	
ソフト	一太郎ですね	Editional	
バージョン	一太郎ですね	Editional	
童話	大石真ですね	Editional	
大石	大石真ですね	Editional	
寺村	大石真ですね	Editional	
月	大石真ですね	Editional	
真	大石真ですね	Editional	
田原	村上範致ですね	Editional	
範	村上範致ですね	Editional	
藩	村上範致ですね	Editional	
