Question	Answer	Source	Metadata
横瀬	横瀬貞隆ですね	Editional	
月	横瀬貞隆ですね	Editional	
享	横瀬貞隆ですね	Editional	
保	横瀬貞隆ですね	Editional	
内藤	内藤正成ですね	Editional	
正成	内藤正成ですね	Editional	
徳川	内藤正成ですね	Editional	
忠	内藤正成ですね	Editional	
三河	内藤正成ですね	Editional	
学校	麗澤中学校・高等学校ですね	Editional	
中学校	麗澤中学校・高等学校ですね	Editional	
麗	麗澤中学校・高等学校ですね	Editional	
澤	麗澤中学校・高等学校ですね	Editional	
生徒	麗澤中学校・高等学校ですね	Editional	
アナウンサー	近藤はじめですね	Editional	
気象	近藤はじめですね	Editional	
近藤	近藤はじめですね	Editional	
北海道	近藤はじめですね	Editional	
北海道大学	近藤はじめですね	Editional	
李	全州李氏ですね	Editional	
州	全州李氏ですね	Editional	
羅	全州李氏ですね	Editional	
朝鮮	全州李氏ですね	Editional	
宗	全州李氏ですね	Editional	
首相	ウラジーミル・ココツェフですね	Editional	
月	ウラジーミル・ココツェフですね	Editional	
ロシア	ウラジーミル・ココツェフですね	Editional	
政治	ウラジーミル・ココツェフですね	Editional	
ニコライ	ウラジーミル・ココツェフですね	Editional	
景春	長尾景春ですね	Editional	
顕定	長尾景春ですね	Editional	
長尾	長尾景春ですね	Editional	
白井	長尾景春ですね	Editional	
上杉	長尾景春ですね	Editional	
パズル	西尾徹也ですね	Editional	
西尾	西尾徹也ですね	Editional	
作家	西尾徹也ですね	Editional	
野球	西尾徹也ですね	Editional	
徹也	西尾徹也ですね	Editional	
ブルース	ジョン・ベルーシですね	Editional	
人気	ジョン・ベルーシですね	Editional	
映画	ジョン・ベルーシですね	Editional	
月	ジョン・ベルーシですね	Editional	
俳優	ジョン・ベルーシですね	Editional	
若松	若松 (相撲)ですね	Editional	
相撲	若松 (相撲)ですね	Editional	
わか	若松 (相撲)ですね	Editional	
まつ	若松 (相撲)ですね	Editional	
日本	若松 (相撲)ですね	Editional	
宗	穆宗 (高麗王)ですね	Editional	
穆	穆宗 (高麗王)ですね	Editional	
高麗	穆宗 (高麗王)ですね	Editional	
月	穆宗 (高麗王)ですね	Editional	
王	穆宗 (高麗王)ですね	Editional	
月	松平忠恒ですね	Editional	
忠	松平忠恒ですね	Editional	
松平	松平忠恒ですね	Editional	
上野	松平忠恒ですね	Editional	
藩主	松平忠恒ですね	Editional	
景	鳥居景近ですね	Editional	
義景	鳥居景近ですね	Editional	
朝倉	鳥居景近ですね	Editional	
信長	鳥居景近ですね	Editional	
鳥居	鳥居景近ですね	Editional	
露木	露木茂のHOTほっと土曜ワイドですね	Editional	
茂	露木茂のHOTほっと土曜ワイドですね	Editional	
