Question	Answer	Source	Metadata
藩主	相良長在ですね	Editional	
福岡	福岡県道765号鐘ヶ江酒見間線ですね	Editional	
鐘	福岡県道765号鐘ヶ江酒見間線ですね	Editional	
江	福岡県道765号鐘ヶ江酒見間線ですね	Editional	
酒見	福岡県道765号鐘ヶ江酒見間線ですね	Editional	
ふく	福岡県道765号鐘ヶ江酒見間線ですね	Editional	
相良	相良頼完ですね	Editional	
藩主	相良頼完ですね	Editional	
養子	相良頼完ですね	Editional	
晃	相良頼完ですね	Editional	
月	相良頼完ですね	Editional	
相良	相良福将ですね	Editional	
月	相良福将ですね	Editional	
福	相良福将ですね	Editional	
藩主	相良福将ですね	Editional	
友	相良福将ですね	Editional	
テレビ	谷村新司のテレビ裸の王様ですね	Editional	
谷村	谷村新司のテレビ裸の王様ですね	Editional	
新司	谷村新司のテレビ裸の王様ですね	Editional	
裸	谷村新司のテレビ裸の王様ですね	Editional	
王様	谷村新司のテレビ裸の王様ですね	Editional	
板東	板東英二のズバリ!直球勝負ですね	Editional	
英二	板東英二のズバリ!直球勝負ですね	Editional	
月	板東英二のズバリ!直球勝負ですね	Editional	
番組	板東英二のズバリ!直球勝負ですね	Editional	
直球	板東英二のズバリ!直球勝負ですね	Editional	
製作所	みづほ自動車製作所ですね	Editional	
オートバイ	みづほ自動車製作所ですね	Editional	
メーカー	みづほ自動車製作所ですね	Editional	
大型	みづほ自動車製作所ですね	Editional	
マフラー	みづほ自動車製作所ですね	Editional	
所	所さんのお騒がせデスですね	Editional	
月	所さんのお騒がせデスですね	Editional	
クイズ	所さんのお騒がせデスですね	Editional	
ところ	所さんのお騒がせデスですね	Editional	
日本テレビ	所さんのお騒がせデスですね	Editional	
月	相良長寛ですね	Editional	
長	相良長寛ですね	Editional	
相良	相良長寛ですね	Editional	
寛	相良長寛ですね	Editional	
池田	相良長寛ですね	Editional	
魔法瓶	グロリア魔法瓶製作所ですね	Editional	
グロリア	グロリア魔法瓶製作所ですね	Editional	
製作所	グロリア魔法瓶製作所ですね	Editional	
本社	グロリア魔法瓶製作所ですね	Editional	
器具	グロリア魔法瓶製作所ですね	Editional	
李	李家正文ですね	Editional	
月	李家正文ですね	Editional	
歴史	李家正文ですね	Editional	
広島	李家正文ですね	Editional	
局長	李家正文ですね	Editional	
月	相良頼徳ですね	Editional	
頼	相良頼徳ですね	Editional	
相良	相良頼徳ですね	Editional	
徳	相良頼徳ですね	Editional	
寛政	相良頼徳ですね	Editional	
月	相良頼之ですね	Editional	
頼	相良頼之ですね	Editional	
相良	相良頼之ですね	Editional	
文化	相良頼之ですね	Editional	
藩主	相良頼之ですね	Editional	
捕手	ブライアン・バンクスですね	Editional	
バンクス	ブライアン・バンクスですね	Editional	
メジャー	ブライアン・バンクスですね	Editional	
一軍	ブライアン・バンクスですね	Editional	
シリーズ	ブライアン・バンクスですね	Editional	
月	権田修一ですね	Editional	
東京	権田修一ですね	Editional	
チーム	権田修一ですね	Editional	
日本	権田修一ですね	Editional	
権田	権田修一ですね	Editional	
相良	相良長福ですね	Editional	
月	相良長福ですね	Editional	
頼	相良長福ですね	Editional	
長福	相良長福ですね	Editional	
天保	相良長福ですね	Editional	
テイラー	フィル・テイラーですね	Editional	
ダーツ	フィル・テイラーですね	Editional	
ワールド	フィル・テイラーですね	Editional	
プレイヤー	フィル・テイラーですね	Editional	
チャンピオン	フィル・テイラーですね	Editional	
掛川	掛川市立中央小学校ですね	Editional	
小学校	掛川市立中央小学校ですね	Editional	
市立	掛川市立中央小学校ですね	Editional	
地区	掛川市立中央小学校ですね	Editional	
西南	掛川市立中央小学校ですね	Editional	
中央	南高橋ですね	Editional	
南	南高橋ですね	Editional	
高橋	南高橋ですね	Editional	
亀島	南高橋ですね	Editional	
橋	南高橋ですね	Editional	
月	吉井小百合ですね	Editional	
スケート	吉井小百合ですね	Editional	
茅野	吉井小百合ですね	Editional	
日本電産	吉井小百合ですね	Editional	
オリンピック	吉井小百合ですね	Editional	
柿	酒井田柿右衛門ですね	Editional	
右	酒井田柿右衛門ですね	Editional	
衛門	酒井田柿右衛門ですね	Editional	
磁器	酒井田柿右衛門ですね	Editional	
手	酒井田柿右衛門ですね	Editional	
月	石田芳弘ですね	Editional	
市長	石田芳弘ですね	Editional	
愛知	石田芳弘ですね	Editional	
議員	石田芳弘ですね	Editional	
犬山	石田芳弘ですね	Editional	
佳	山佳駅ですね	Editional	
駅	山佳駅ですね	Editional	
台湾	山佳駅ですね	Editional	
山	山佳駅ですね	Editional	
新北	山佳駅ですね	Editional	
忠平	源順子ですね	Editional	
順子	源順子ですね	Editional	
菅原	源順子ですね	Editional	
宇多天皇	源順子ですね	Editional	
頼	源順子ですね	Editional	
宮下	宮下ジェイミー静ですね	Editional	
アメリカ	宮下ジェイミー静ですね	Editional	
ジェイ	宮下ジェイミー静ですね	Editional	
静	宮下ジェイミー静ですね	Editional	
松竹	宮下ジェイミー静ですね	Editional	
漫画	谷村まりかですね	Editional	
雑誌	谷村まりかですね	Editional	
谷村	谷村まりかですね	Editional	
まり	谷村まりかですね	Editional	
作品	谷村まりかですね	Editional	
月	アンディ・フィリップスですね	Editional	
メジャー	アンディ・フィリップスですね	Editional	
本塁打	アンディ・フィリップスですね	Editional	
広島	アンディ・フィリップスですね	Editional	
フィリップス	アンディ・フィリップスですね	Editional	
まり	松沢まりですね	Editional	
松沢	松沢まりですね	Editional	
漫画	松沢まりですね	Editional	
動画	松沢まりですね	Editional	
まつ	松沢まりですね	Editional	
月	ブライアン・ネルソンですね	Editional	
ネルソン	ブライアン・ネルソンですね	Editional	
ブライアン	ブライアン・ネルソンですね	Editional	
台湾	ブライアン・ネルソンですね	Editional	
ダイエー	ブライアン・ネルソンですね	Editional	
長尾	長尾景行ですね	Editional	
景	長尾景行ですね	Editional	
芭蕉	各務支考ですね	Editional	
伊勢	各務支考ですね	Editional	
支考	各務支考ですね	Editional	
各務	各務支考ですね	Editional	
俳諧	各務支考ですね	Editional	
月	ジェフ・コーナインですね	Editional	
本塁打	ジェフ・コーナインですね	Editional	
コーナ	ジェフ・コーナインですね	Editional	
イン	ジェフ・コーナインですね	Editional	
一塁	ジェフ・コーナインですね	Editional	
月	イーゴリ・ラティシェフですね	Editional	
ソビエト	イーゴリ・ラティシェフですね	Editional	
連邦	イーゴリ・ラティシェフですね	Editional	
モスクワ	イーゴリ・ラティシェフですね	Editional	
イーゴリ	イーゴリ・ラティシェフですね	Editional	
明王	馬頭明王ですね	Editional	
馬	馬頭明王ですね	Editional	
化身	馬頭明王ですね	Editional	
馬頭	馬頭明王ですね	Editional	
仏教	馬頭明王ですね	Editional	
小川	小川進ですね	Editional	
進	小川進ですね	Editional	
神戸大学	小川進ですね	Editional	
日本	小川進ですね	Editional	
学者	小川進ですね	Editional	
トム	トムトム☆ブーですね	Editional	
ブー	トムトム☆ブーですね	Editional	
アニメ	トムトム☆ブーですね	Editional	
月	トムトム☆ブーですね	Editional	
絵本	トムトム☆ブーですね	Editional	
高砂	高砂浦五郎ですね	Editional	
浦	高砂浦五郎ですね	Editional	
五郎	高砂浦五郎ですね	Editional	
郎	高砂浦五郎ですね	Editional	
かさご	高砂浦五郎ですね	Editional	
美	齊藤美如ですね	Editional	
いとう	齊藤美如ですね	Editional	
月	齊藤美如ですね	Editional	
齊藤	齊藤美如ですね	Editional	
みゆき	齊藤美如ですね	Editional	
宮本	宮本亨ですね	Editional	
亨	宮本亨ですね	Editional	
サッカー	宮本亨ですね	Editional	
みや	宮本亨ですね	Editional	
もと	宮本亨ですね	Editional	
メコン	カイヤンですね	Editional	
渡り	カイヤンですね	Editional	
月	カイヤンですね	Editional	
タイ	カイヤンですね	Editional	
ナマズ	カイヤンですね	Editional	
チャールズ	チャールズ・ステュアートですね	Editional	
潮田	潮田三国堂ですね	Editional	
三国	潮田三国堂ですね	Editional	
堂	潮田三国堂ですね	Editional	
