Question	Answer	Source	Metadata
隼人	新川渓谷温泉郷ですね	Editional	
劉	劉ソウですね	Editional	
妻	劉ソウですね	Editional	
兄	劉ソウですね	Editional	
三国志	劉ソウですね	Editional	
父	劉ソウですね	Editional	
劉	劉キですね	Editional	
葛	劉キですね	Editional	
亮	劉キですね	Editional	
江夏	劉キですね	Editional	
三国志	劉キですね	Editional	
言語	エドワード・サピアですね	Editional	
月	エドワード・サピアですね	Editional	
人類	エドワード・サピアですね	Editional	
学者	エドワード・サピアですね	Editional	
アメリカ	エドワード・サピアですね	Editional	
肉	パストラミですね	Editional	
パスト	パストラミですね	Editional	
ラマ	パストラミですね	Editional	
パス	パストラミですね	Editional	
トラ	パストラミですね	Editional	
烏丸	烏丸せつこですね	Editional	
せつこ	烏丸せつこですね	Editional	
女優	烏丸せつこですね	Editional	
ファッション	烏丸せつこですね	Editional	
婚	烏丸せつこですね	Editional	
事業	鶴谷武親ですね	Editional	
鶴谷	鶴谷武親ですね	Editional	
武	鶴谷武親ですね	Editional	
親	鶴谷武親ですね	Editional	
つる	鶴谷武親ですね	Editional	
野球	小早川毅彦ですね	Editional	
月	小早川毅彦ですね	Editional	
リーグ	小早川毅彦ですね	Editional	
広島	小早川毅彦ですね	Editional	
打者	小早川毅彦ですね	Editional	
月	富樫雅彦ですね	Editional	
ジャズ	富樫雅彦ですね	Editional	
富樫	富樫雅彦ですね	Editional	
ドラマー	富樫雅彦ですね	Editional	
日本	富樫雅彦ですね	Editional	
善次	國松善次ですね	Editional	
國	國松善次ですね	Editional	
松	國松善次ですね	Editional	
夢	國松善次ですね	Editional	
滋賀	國松善次ですね	Editional	
弁護士	上田文雄ですね	Editional	
札幌	上田文雄ですね	Editional	
市長	上田文雄ですね	Editional	
北海道	上田文雄ですね	Editional	
上田	上田文雄ですね	Editional	
パソコン	松原秀行ですね	Editional	
事件	松原秀行ですね	Editional	
ノート	松原秀行ですね	Editional	
松原	松原秀行ですね	Editional	
シリーズ	松原秀行ですね	Editional	
高橋	高橋雄一ですね	Editional	
雄一	高橋雄一ですね	Editional	
たかはし	高橋雄一ですね	Editional	
ゆう	高橋雄一ですね	Editional	
いち	高橋雄一ですね	Editional	
辻	辻征夫ですね	Editional	
詩	辻征夫ですね	Editional	
作品	辻征夫ですね	Editional	
月	辻征夫ですね	Editional	
詩集	辻征夫ですね	Editional	
月	リチャード・アッテンボローですね	Editional	
映画	リチャード・アッテンボローですね	Editional	
ジェーン	リチャード・アッテンボローですね	Editional	
アカデミー	リチャード・アッテンボローですね	Editional	
リチャード	リチャード・アッテンボローですね	Editional	
名義	砂山圭大郎ですね	Editional	
砂山	砂山圭大郎ですね	Editional	
月	砂山圭大郎ですね	Editional	
太郎	砂山圭大郎ですね	Editional	
番組	砂山圭大郎ですね	Editional	
常盤	常盤御前ですね	Editional	
物語	常盤御前ですね	Editional	
平治	常盤御前ですね	Editional	
子供	常盤御前ですね	Editional	
清盛	常盤御前ですね	Editional	
言語	服部四郎ですね	Editional	
服部	服部四郎ですね	Editional	
四郎	服部四郎ですね	Editional	
日本語	服部四郎ですね	Editional	
モンゴル	服部四郎ですね	Editional	
浦河	浦河沖地震ですね	Editional	
地震	浦河沖地震ですね	Editional	
震度	浦河沖地震ですね	Editional	
被害	浦河沖地震ですね	Editional	
北海道	浦河沖地震ですね	Editional	
天守	丸岡城ですね	Editional	
丸岡	丸岡城ですね	Editional	
城	丸岡城ですね	Editional	
霞	丸岡城ですね	Editional	
内堀	丸岡城ですね	Editional	
ドク	ドクウツギですね	Editional	
ウツギ	ドクウツギですね	Editional	
有毒	ドクウツギですね	Editional	
植物	ドクウツギですね	Editional	
赤道	ドクウツギですね	Editional	
親王	高岳親王ですね	Editional	
貞	高岳親王ですね	Editional	
宗	高岳親王ですね	Editional	
唐	高岳親王ですね	Editional	
高岳親王	高岳親王ですね	Editional	
夕刊	加藤雅章の夕刊ほっかいどうですね	Editional	
番組	加藤雅章の夕刊ほっかいどうですね	Editional	
ナイター	加藤雅章の夕刊ほっかいどうですね	Editional	
直前	加藤雅章の夕刊ほっかいどうですね	Editional	
ニュース	加藤雅章の夕刊ほっかいどうですね	Editional	
写真	荒井宏子ですね	Editional	
化学	荒井宏子ですね	Editional	
荒井	荒井宏子ですね	Editional	
宏子	荒井宏子ですね	Editional	
美術館	荒井宏子ですね	Editional	
学校	片山学園中学校・高等学校ですね	Editional	
片山	片山学園中学校・高等学校ですね	Editional	
富山	片山学園中学校・高等学校ですね	Editional	
学園	片山学園中学校・高等学校ですね	Editional	
中学校	片山学園中学校・高等学校ですね	Editional	
日本	藤山新太郎ですね	Editional	
藤山	藤山新太郎ですね	Editional	
マジック	藤山新太郎ですね	Editional	
奇術	藤山新太郎ですね	Editional	
東京	藤山新太郎ですね	Editional	
武田	武田ですね	Editional	
たけ	武田ですね	Editional	
樹海	青木ヶ原ですね	Editional	
青木	青木ヶ原ですね	Editional	
溶岩	青木ヶ原ですね	Editional	
遊歩道	青木ヶ原ですね	Editional	
森	青木ヶ原ですね	Editional	
麻里	紺野麻里ですね	Editional	
紺野	紺野麻里ですね	Editional	
月	紺野麻里ですね	Editional	
田無	紺野麻里ですね	Editional	
女子	紺野麻里ですね	Editional	
ジャ	東新良和ですね	Editional	
ニーズ	東新良和ですね	Editional	
東新	東新良和ですね	Editional	
良和	東新良和ですね	Editional	
俳優	東新良和ですね	Editional	
陳	カク昭ですね	Editional	
倉	カク昭ですね	Editional	
葛	カク昭ですね	Editional	
亮	カク昭ですね	Editional	
魏	カク昭ですね	Editional	
イギリス	ジョン・バーゴインですね	Editional	
卿	ジョン・バーゴインですね	Editional	
月	ジョン・バーゴインですね	Editional	
作戦	ジョン・バーゴインですね	Editional	
軍隊	ジョン・バーゴインですね	Editional	
孫	朱拠ですね	Editional	
朱	朱拠ですね	Editional	
拠	朱拠ですね	Editional	
呉	朱拠ですね	Editional	
人物	朱拠ですね	Editional	
仙台	上杉ですね	Editional	
上杉	上杉ですね	Editional	
杉山	上杉ですね	Editional	
北	上杉ですね	Editional	
地域	上杉ですね	Editional	
忍野	忍野八海ですね	Editional	
池	忍野八海ですね	Editional	
海	忍野八海ですね	Editional	
湧	忍野八海ですね	Editional	
富士山	忍野八海ですね	Editional	
劉	劉シンですね	Editional	
りゅう	劉シンですね	Editional	
禅	劉シンですね	Editional	
皇帝	劉シンですね	Editional	
首	劉シンですね	Editional	
銃	ワルサーWA2000ですね	Editional	
精度	ワルサーWA2000ですね	Editional	
ミュンヘン	ワルサーWA2000ですね	Editional	
オリンピック	ワルサーWA2000ですね	Editional	
キット	ワルサーWA2000ですね	Editional	
劉	劉理ですね	Editional	
理	劉理ですね	Editional	
禅	劉理ですね	Editional	
子	劉理ですね	Editional	
永	劉理ですね	Editional	
ジャ	森雄介ですね	Editional	
ニーズ	森雄介ですね	Editional	
事務所	森雄介ですね	Editional	
森	森雄介ですね	Editional	
雄介	森雄介ですね	Editional	
劉	劉永 (蜀漢)ですね	Editional	
禅	劉永 (蜀漢)ですね	Editional	
永	劉永 (蜀漢)ですね	Editional	
父	劉永 (蜀漢)ですね	Editional	
黄	劉永 (蜀漢)ですね	Editional	
坂下	坂下千里子のビューティーお先です!ですね	Editional	
千里子	坂下千里子のビューティーお先です!ですね	Editional	
ビューティー	坂下千里子のビューティーお先です!ですね	Editional	
番組	坂下千里子のビューティーお先です!ですね	Editional	
お先	坂下千里子のビューティーお先です!ですね	Editional	
昭和	堀切善兵衛ですね	Editional	
政友	堀切善兵衛ですね	Editional	
堀切	堀切善兵衛ですね	Editional	
明治	堀切善兵衛ですね	Editional	
経済	堀切善兵衛ですね	Editional	
都市	ジャクソン (アラバマ州)ですね	Editional	
人口	ジャクソン (アラバマ州)ですね	Editional	
世帯	ジャクソン (アラバマ州)ですね	Editional	
ドル	ジャクソン (アラバマ州)ですね	Editional	
女性	ジャクソン (アラバマ州)ですね	Editional	
高橋	高橋史朗ですね	Editional	
日本	高橋史朗ですね	Editional	
親	高橋史朗ですね	Editional	
月	高橋史朗ですね	Editional	
委員	高橋史朗ですね	Editional	
議員	小平忠ですね	Editional	
