Question	Answer	Source	Metadata
ラルズ	福原 (北海道の企業)ですね	Editional	
福原	福原 (北海道の企業)ですね	Editional	
帯広	福原 (北海道の企業)ですね	Editional	
月	国分太一・美輪明宏・江原啓之のオーラの泉ですね	Editional	
オーラ	国分太一・美輪明宏・江原啓之のオーラの泉ですね	Editional	
番組	国分太一・美輪明宏・江原啓之のオーラの泉ですね	Editional	
国分	国分太一・美輪明宏・江原啓之のオーラの泉ですね	Editional	
江原	国分太一・美輪明宏・江原啓之のオーラの泉ですね	Editional	
ドラマ	村野武範ですね	Editional	
月	村野武範ですね	Editional	
映画	村野武範ですね	Editional	
くいしん坊	村野武範ですね	Editional	
モデル	村野武範ですね	Editional	
遠藤	遠藤章造ですね	Editional	
月	遠藤章造ですね	Editional	
田中	遠藤章造ですね	Editional	
野球	遠藤章造ですね	Editional	
高校	遠藤章造ですね	Editional	
ヨット	青木洋ですね	Editional	
青木	青木洋ですね	Editional	
信天翁	青木洋ですね	Editional	
大阪	青木洋ですね	Editional	
洋	青木洋ですね	Editional	
勝山	勝山公園 (仙台市)ですね	Editional	
公園	勝山公園 (仙台市)ですね	Editional	
仙台	勝山公園 (仙台市)ですね	Editional	
酒造	勝山公園 (仙台市)ですね	Editional	
北四番丁	勝山公園 (仙台市)ですね	Editional	
出入口	摩耶出入口ですね	Editional	
摩耶	摩耶出入口ですね	Editional	
神戸	摩耶出入口ですね	Editional	
阪神	摩耶出入口ですね	Editional	
高速	摩耶出入口ですね	Editional	
衆議院	河本三郎ですね	Editional	
平成	河本三郎ですね	Editional	
議員	河本三郎ですね	Editional	
委員	河本三郎ですね	Editional	
河本	河本三郎ですね	Editional	
若林	若林正丈ですね	Editional	
正	若林正丈ですね	Editional	
丈	若林正丈ですね	Editional	
政治	若林正丈ですね	Editional	
台湾	若林正丈ですね	Editional	
松永	松永尺五ですね	Editional	
尺	松永尺五ですね	Editional	
京都	松永尺五ですね	Editional	
月	松永尺五ですね	Editional	
儒学	松永尺五ですね	Editional	
司法	土井香苗ですね	Editional	
土井	土井香苗ですね	Editional	
香苗	土井香苗ですね	Editional	
弁護士	土井香苗ですね	Editional	
桜	土井香苗ですね	Editional	
イスラエル	ダニエル・バレンボイムですね	Editional	
音楽	ダニエル・バレンボイムですね	Editional	
ピアノ	ダニエル・バレンボイムですね	Editional	
ユダヤ	ダニエル・バレンボイムですね	Editional	
管弦楽	ダニエル・バレンボイムですね	Editional	
ミ	ミラマですね	Editional	
ラマ	ミラマですね	Editional	
ローヌ	ミラマですね	Editional	
市	ミラマですね	Editional	
ベール	ミラマですね	Editional	
クイズ	矢野了平ですね	Editional	
作家	矢野了平ですね	Editional	
番組	矢野了平ですね	Editional	
パーソナリティ	矢野了平ですね	Editional	
矢野	矢野了平ですね	Editional	
国定	丹沢大山国定公園ですね	Editional	
公園	丹沢大山国定公園ですね	Editional	
丹沢	丹沢大山国定公園ですね	Editional	
大山	丹沢大山国定公園ですね	Editional	
たん	丹沢大山国定公園ですね	Editional	
出口	芦原出口ですね	Editional	
芦原	芦原出口ですね	Editional	
大阪	芦原出口ですね	Editional	
堺	芦原出口ですね	Editional	
あし	芦原出口ですね	Editional	
ポール	ポールですね	Editional	
英語	ポールですね	Editional	
フランス語	ポールですね	Editional	
ロ	ポールですね	Editional	
一般	ポールですね	Editional	
狂歌	唐衣橘洲ですね	Editional	
月	唐衣橘洲ですね	Editional	
唐衣	唐衣橘洲ですね	Editional	
橘洲	唐衣橘洲ですね	Editional	
社会	唐衣橘洲ですね	Editional	
大阪	大阪府道118号桜井停車場線ですね	Editional	
桜井	大阪府道118号桜井停車場線ですね	Editional	
停車場	大阪府道118号桜井停車場線ですね	Editional	
おおさか	大阪府道118号桜井停車場線ですね	Editional	
箕面	大阪府道118号桜井停車場線ですね	Editional	
朱楽	朱楽菅江ですね	Editional	
狂歌	朱楽菅江ですね	Editional	
菅江	朱楽菅江ですね	Editional	
月	朱楽菅江ですね	Editional	
大田	朱楽菅江ですね	Editional	
映画	衣笠貞之助ですね	Editional	
衣笠	衣笠貞之助ですね	Editional	
昭和	衣笠貞之助ですね	Editional	
作品	衣笠貞之助ですね	Editional	
尺	衣笠貞之助ですね	Editional	
会長	ルカ・ディ・モンテゼーモロですね	Editional	
フェラーリ	ルカ・ディ・モンテゼーモロですね	Editional	
月	ルカ・ディ・モンテゼーモロですね	Editional	
イタリア	ルカ・ディ・モンテゼーモロですね	Editional	
アメリカ	ルカ・ディ・モンテゼーモロですね	Editional	
原田	原田知恵ですね	Editional	
知恵	原田知恵ですね	Editional	
月	原田知恵ですね	Editional	
アナウンサー	原田知恵ですね	Editional	
プロ	原田知恵ですね	Editional	
くま	熊谷ですね	Editional	
熊谷	熊谷ですね	Editional	
マサ	マサですね	Editional	
